Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Anode Side Current","Cell 1,1 Anode Intercalation Current"
1,CC-discharge,34,2472.727272727273,2472.727272727273,3.4940640318268064,-27.263836618115,-27.263836618115,40132.275105191045,7110.09012680642,9.49200434744868e-16,3.4940640318268064,-7.37881894945574e-30,0.40105673165806116
1,CC-discharge,35,2545.4545454545455,2545.4545454545455,3.483834049045322,-27.263836618115,-27.263836618115,40549.970193503876,6656.634735257282,9.492004349345301e-16,3.483834049045322,-7.321977854650982e-30,0.40105673165806116
1,CC-discharge,36,2618.1818181818185,2618.1818181818185,3.472697754696494,-27.263836618115,-27.263836618115,40967.665281816604,6203.179343708256,9.492004345375098e-16,3.472697754696494,2.2618620576447834e-30,0.40105673165806116
1,CC-discharge,37,2690.909090909091,2690.909090909091,3.460379206032228,-27.263836618115,-27.263836618115,41385.36037012959,5749.72395215928,9.492004344670523e-16,3.460379206032228,-1.5305032947177122e-29,0.40105673165806116
1,CC-discharge,38,2763.636363636364,2763.636363636364,3.446537472265987,-27.263836618115,-27.263836618115,41803.05545844222,5296.268560610084,9.4920043445885e-16,3.446537472265987,-1.4458896799371785e-29,0.40105673165806116
1,CC-discharge,39,2836.3636363636365,2836.3636363636365,3.430754822230443,-27.263836618115,-27.263836618115,42220.75054675516,4842.813169061022,9.49200434204456e-16,3.430754822230443,-4.089778879663287e-30,0.40105673165806116
1,CC-discharge,40,2909.0909090909095,2909.0909090909095,3.4125205502025633,-27.263836618115,-27.263836618115,42638.44563506756,4389.357777511918,9.492004343606328e-16,3.4125205502025633,-3.305808198685378e-30,0.40105673165806116
1,CC-discharge,41,2981.818181818182,2981.818181818182,3.3912134329325188,-27.263836618115,-27.263836618115,43056.140723379365,3935.9023859628765,9.492004342097908e-16,3.3912134329325188,-5.283182465480107e-31,0.40105673165806116
1,CC-discharge,42,3054.545454545455,3054.545454545455,3.366089511529848,-27.263836618115,-27.263836618115,43473.8358116921,3482.446994413796,9.492004344522837e-16,3.366089511529848,2.108217389791478e-30,0.40105673165806116
1,CC-discharge,43,3127.2727272727275,3127.2727272727275,3.3362631812968724,-27.263836618115,-27.263836618115,43891.53090000559,3028.9916028647126,9.492004342696888e-16,3.3362631812968724,3.587023951201546e-30,0.40105673165806116
1,CC-discharge,44,3200.0000000000005,3200.0000000000005,3.300693239304571,-27.263836618115,-27.263836618115,44309.22598831808,2575.536211315637,9.492004351379154e-16,3.300693239304571,8.29268777467182e-30,0.40105673165806116
1,CC-discharge,45,3272.727272727273,3272.727272727273,3.258137092987619,-27.263836618115,-27.263836618115,44726.9210766303,2122.0808197665892,9.492004355419832e-16,3.258137092987619,-1.624101647878548e-31,0.40105673165806116
1,CC-discharge,46,3345.454545454546,3345.454545454546,3.2068828989627622,-27.263836618115,-27.263836618115,45144.616164942534,1668.6254282176014,9.492004346090814e-16,3.2068828989627622,1.3137494488293673e-30,0.40105673165806116
1,CC-discharge,47,3418.1818181818185,3418.1818181818185,3.142910991103875,-27.263836618115,-27.263836618115,45562.31125325567,1215.170036668531,9.492004337487718e-16,3.142910991103875,2.3662910427003622e-30,0.40105673165806116
1,CC-discharge,48,3490.909090909091,3490.909090909091,3.0433766322615368,-27.263836618115,-27.263836618115,45980.00634156805,761.7146451194974,9.492004329506982e-16,3.0433766322615368,1.8633668837765391e-31,0.40105673165806116
1,CC-discharge,49,3508.7109778164127,3508.7109778164127,3.00001,-27.263836618115,-27.263836618115,46082.24805152145,650.7196731487655,9.49200430941225e-16,3.00001,6.18800850164084e-32,0.40105673165806116
1,CC-charge,0,0.0,3508.7109778164127,3.7153117837257996,27.263836618115,27.263836618115,46082.24805152144,650.7196731487654,9.49200430941225e-16,3.7153117837257996,5.609147796533607e-21,-0.40105673165806116
1,CC-charge,1,72.72727272727273,3581.438250543685,3.8204884042921408,27.263836618114997,27.263836618115,45513.3444860701,1187.274776741275,9.36071254541238e-16,3.8204884042921408,-3.1267219605567403e-23,-0.4010567316580611
1,CC-charge,2,145.45454545454547,3654.165523270958,3.8667760062714605,27.263836618115,27.263836618115,45093.7535341094,1640.7570689559313,9.377347701969587e-16,3.8667760062714605,-6.264541485092456e-23,-0.40105673165806116
1,CC-charge,3,218.1818181818182,3726.8927959982307,3.9041744669741196,27.263836618115,27.263836618115,44676.02118494635,2094.212407937899,9.377297486702193e-16,3.9041744669741196,1.152719465351795e-25,-0.40105673165806116
1,CC-charge,4,290.90909090909093,3799.6200687255036,3.935420147162179,27.263836618115,27.263836618115,44258.32560071123,2547.667799870498,9.377297492927901e-16,3.935420147162179,3.582449759678164e-31,-0.40105673165806116
1,CC-charge,5,363.6363636363637,3872.347341452776,3.961443486967511,27.263836618115,27.263836618115,43840.630507337,3001.123191414938,9.377297493032743e-16,3.961443486967511,1.1942909197226067e-29,-0.40105673165806116
1,CC-charge,6,436.3636363636364,3945.074614180049,3.9830171489364066,27.263836618115,27.263836618115,43422.93541908803,3454.578582964097,9.377297492127231e-16,3.9830171489364066,-5.610423496748783e-30,-0.40105673165806116
1,CC-charge,7,509.0909090909091,4017.8018869073217,4.000883042250617,27.263836618115,27.263836618115,43005.24033077587,3908.033974513052,9.37729749247866e-16,4.000883042250617,-9.264910421551121e-31,-0.40105673165806116
1,CC-charge,8,581.8181818181819,4090.5291596345946,4.015725370471728,27.263836618115,27.263836618115,42587.54524246217,4361.489366062035,9.37729749261382e-16,4.015725370471728,-1.14672737212309e-29,-0.40105673165806116
1,CC-charge,9,654.5454545454546,4163.256432361867,4.0281479487174305,27.263836618115,27.263836618115,42169.850154148895,4814.944757610925,9.37729749299491e-16,4.0281479487174305,1.663556556184934e-30,-0.40105673165806116
1,CC-charge,10,727.2727272727274,4235.98370508914,4.03866738137686,27.263836618115,27.263836618115,41752.15506583535,5268.4001491598365,9.377297492154727e-16,4.03866738137686,-1.6791586880947825e-29,-0.40105673165806116
1,CC-charge,11,800.0000000000001,4308.710977816413,4.0477169439733265,27.263836618115,27.263836618115,41334.45997752243,5721.855540708962,9.377297492595353e-16,4.0477169439733265,-8.019943008867194e-30,-0.40105673165806116
1,CC-charge,12,872.7272727272727,4381.438250543685,4.055654234098016,27.263836618115,27.263836618115,40916.76488920939,6175.310932258009,9.37729749128961e-16,4.055654234098016,-3.2465583681061577e-31,-0.40105673165806116
