,,Global Time,Time,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode vConcentration","Cell 1,1 Anode vConcentration","Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode vConcentration","Cell 1,2 Anode vConcentration","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode vConcentration","Cell 2,1 Anode vConcentration","Cell 2,1 Anode vSEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode vConcentration","Cell 2,2 Anode vConcentration","Cell 2,2 Anode vSEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
C1,10,727.2727272727274,727.2727272727274,-13.631918309057404,-13.631918309057594,27936.3132159881,20305.243226482282,5.000000000001906e-09,3.851316543672121,2.7539228907186692,27936.313215987997,20305.243226481783,5.000000000003787e-09,3.851316543672121,2.7539228907187057,27936.313215988153,20305.24322648215,5.0000000000017215e-09,3.85131654367212,2.7539228907186692,27936.313215987997,20305.243226481958,5.000000000026595e-09,3.8513165436721204,2.7539228907187057
C1,11,800.0000000000001,800.0000000000001,-13.631918309057252,-13.631918309057749,28145.160760144674,20078.515530707646,5.000000000001769e-09,3.844490070882465,3.0293151797905344,28145.16076014447,20078.515530707286,5.000000000003161e-09,3.8444900708824647,3.029315179790578,28145.160760144667,20078.515530707562,5.0000000000017024e-09,3.8444900708824647,3.0293151797905344,28145.16076014447,20078.515530707537,5.000000000024953e-09,3.8444900708824647,3.029315179790578
C1,12,872.7272727272727,872.7272727272727,-13.631918309057156,-13.631918309057847,28354.008304301344,19851.78783493304,5.000000000002629e-09,3.837808676920293,3.304707468862397,28354.008304301093,19851.787834932766,5.000000000003824e-09,3.837808676920297,3.3047074688624525,28354.008304301187,19851.787834932966,5.000000000000324e-09,3.8378086769203,3.304707468862397,28354.008304301093,19851.787834933053,5.000000000024366e-09,3.837808676920296,3.3047074688624525
C1,13,945.4545454545455,945.4545454545455,-13.631918309057124,-13.631918309057875,28562.855848457828,19625.060139158555,5.000000000003171e-09,3.83126059630619,3.5800997579342586,28562.855848457515,19625.060139158206,5.000000000003654e-09,3.8312605963061945,3.5800997579343283,28562.85584845756,19625.06013915835,4.999999999999821e-09,3.8312605963062003,3.5800997579342586,28562.855848457515,19625.0601391585,5.000000000021053e-09,3.8312605963061954,3.5800997579343283
C1,14,1018.1818181818182,1018.1818181818182,-13.631918309057156,-13.631918309057847,28771.7033926143,19398.332443383806,5.000000000003296e-09,3.8248356666571315,3.8554920470061202,28771.703392614032,19398.33244338371,5.000000000003734e-09,3.824835666657134,3.855492047006204,28771.70339261397,19398.332443383737,4.999999999999639e-09,3.8248356666571386,3.8554920470061202,28771.703392614032,19398.332443383824,5.000000000019219e-09,3.8248356666571346,3.855492047006204
C1,15,1090.909090909091,1090.909090909091,-13.631918309056921,-13.631918309058081,28980.550936770767,19171.60474760918,5.000000000003263e-09,3.81852508500774,4.13088433607798,28980.550936770393,19171.604747609188,5.000000000003753e-09,3.8185250850077463,4.130884336078083,28980.550936770458,19171.604747609163,4.999999999999628e-09,3.81852508500775,4.13088433607798,28980.550936770393,19171.604747609254,5.000000000020511e-09,3.818525085007745,4.130884336078083
C1,16,1163.6363636363637,1163.6363636363637,-13.63191830905746,-13.631918309057541,29189.3984809272,18944.87705183438,5.000000000003471e-09,3.8123212057404143,4.406276625149842,29189.398480926968,18944.877051834555,5.000000000003994e-09,3.8123212057404166,4.406276625149958,29189.398480926982,18944.877051834614,4.9999999999995104e-09,3.8123212057404197,4.406276625149842,29189.398480926968,18944.8770518348,5.000000000023474e-09,3.8123212057404166,4.406276625149958
C1,17,1236.3636363636365,1236.3636363636365,-13.631918309057394,-13.631918309057607,29398.24602508365,18718.149356059857,5.000000000002679e-09,3.8062173720555283,4.681668914221709,29398.24602508345,18718.14935606002,5.000000000003664e-09,3.8062173720555332,4.681668914221828,29398.246025083354,18718.14935606017,5.000000000000032e-09,3.8062173720555363,4.681668914221709,29398.24602508345,18718.149356060276,5.000000000022303e-09,3.8062173720555332,4.681668914221828
C1,18,1309.0909090909092,1309.0909090909092,-13.631918309057177,-13.631918309057824,29607.093569240104,18491.42166028523,5.0000000000027364e-09,3.8002087269390423,4.9570612032935735,29607.09356923975,18491.42166028553,5.000000000003761e-09,3.8002087269390463,4.957061203293701,29607.093569239743,18491.421660285567,5.000000000000116e-09,3.800208726939049,4.9570612032935735,29607.09356923975,18491.421660285578,5.000000000022414e-09,3.8002087269390445,4.957061203293701
C1,19,1381.818181818182,1381.818181818182,-13.631918309057493,-13.63191830905751,29815.941113396555,18264.693964510676,5.000000000002656e-09,3.7942883007111092,5.232453492365439,29815.94111339633,18264.693964510996,5.000000000003891e-09,3.7942883007111146,5.232453492365574,29815.941113396217,18264.69396451108,5.000000000000107e-09,3.7942883007111177,5.232453492365439,29815.94111339633,18264.693964510996,5.000000000022483e-09,3.7942883007111137,5.232453492365574
C1,20,1454.5454545454547,1454.5454545454547,-13.631918309057445,-13.631918309057555,30024.788657552996,18037.96626873621,5.000000000002786e-09,3.788452580292558,5.5078457814373065,30024.78865755271,18037.966268736363,5.000000000003985e-09,3.788452580292563,5.507845781437443,30024.78865755276,18037.966268736636,5.0000000000002665e-09,3.788452580292567,5.5078457814373065,30024.78865755271,18037.966268736265,5.000000000022412e-09,3.788452580292562,5.507845781437443
C1,21,1527.2727272727275,1527.2727272727275,-13.631918309057292,-13.631918309057708,30233.636201709644,17811.238572961654,5.000000000002891e-09,3.7826976533386163,5.783238070509173,30233.636201709258,17811.2385729618,5.00000000000413e-09,3.7826976533386247,5.783238070509315,30233.63620170919,17811.23857296201,5.000000000000304e-09,3.7826976533386314,5.783238070509173,30233.636201709258,17811.238572961836,5.0000000000227004e-09,3.7826976533386234,5.783238070509315
C1,22,1600.0000000000002,1600.0000000000002,-13.63191830905741,-13.631918309057589,30442.48374586623,17584.510877187215,5.0000000000026645e-09,3.777020075237363,6.058630359581039,30442.48374586569,17584.51087718724,5.000000000004469e-09,3.7770200752373713,6.058630359581186,30442.483745865582,17584.51087718725,5.000000000000409e-09,3.777020075237378,6.058630359581039,30442.48374586569,17584.51087718713,5.000000000022351e-09,3.77702007523737,6.058630359581186
C1,23,1672.727272727273,1672.727272727273,-13.631918309057077,-13.631918309057921,30651.331290022565,17357.783181412757,5.000000000002653e-09,3.7714168057397743,6.334022648652902,30651.331290022015,17357.783181412917,5.000000000004727e-09,3.771416805739782,6.33402264865306,30651.33129002199,17357.783181412793,5.00000000000017e-09,3.771416805739788,6.334022648652902,30651.331290022015,17357.783181412608,5.000000000022004e-09,3.7714168057397806,6.33402264865306
C1,24,1745.4545454545455,1745.4545454545455,-13.631918309057117,-13.631918309057882,30860.178834179198,17131.055485638328,5.000000000003236e-09,3.765885154141226,6.609414937724762,30860.178834178474,17131.055485638266,5.000000000002591e-09,3.7658851541412357,6.609414937724936,30860.17883417846,17131.055485638328,4.999999999997627e-09,3.765885154141244,6.609414937724762,30860.178834178474,17131.05548563808,5.000000000023816e-09,3.7658851541412335,6.609414937724936
C1,25,1818.1818181818182,1818.1818181818182,-13.631918309057198,-13.631918309057804,31069.02637833565,16904.3277898637,5.0000000000029606e-09,3.760422731600238,6.884807226796624,31069.026378335107,16904.327789863775,5.000000000003519e-09,3.7604227316002463,6.884807226796812,31069.026378335024,16904.32778986391,4.999999999998014e-09,3.760422731600253,6.884807226796624,31069.026378335107,16904.327789863557,5.000000000025119e-09,3.7604227316002454,6.884807226796812
C1,26,1890.909090909091,1890.909090909091,-13.631918309056967,-13.631918309058033,31277.87392249222,16677.600094089135,5.000000000005736e-09,3.755027409424602,7.160199515868484,31277.873922491435,16677.60009408892,5.0000000000039424e-09,3.7550274094246126,7.1601995158686895,31277.873922491377,16677.600094089255,5.000000000001302e-09,3.7550274094246223,7.160199515868484,31277.873922491435,16677.600094089084,5.000000000024969e-09,3.7550274094246126,7.1601995158686895
C1,27,1963.6363636363637,1963.6363636363637,-13.631918309057328,-13.631918309057674,31486.721466648527,16450.87239831479,5.000000000005272e-09,3.7496972823512023,7.435591804940346,31486.721466648007,16450.872398314485,5.0000000000045645e-09,3.7496972823512094,7.435591804940565,31486.721466647927,16450.87239831483,5.000000000002185e-09,3.7496972823512142,7.435591804940346,31486.721466648007,16450.87239831458,5.00000000002578e-09,3.7496972823512085,7.435591804940565
C1,28,2036.3636363636365,2036.3636363636365,-13.631918309057307,-13.631918309057692,31695.569010804866,16224.144702540236,5.000000000006925e-09,3.7444306360035062,7.710984094012211,31695.569010804527,16224.144702539863,5.00000000000772e-09,3.7444306360035124,7.710984094012438,31695.569010804364,16224.144702540303,5.000000000001312e-09,3.744430636003518,7.710984094012211,31695.569010804527,16224.144702540092,5.000000000028202e-09,3.7444306360035124,7.710984094012438
C1,29,2109.0909090909095,2109.0909090909095,-13.631918309057099,-13.631918309057902,31904.41655496143,15997.417006765676,5.000000000007947e-09,3.739225917838221,7.986376383084075,31904.41655496089,15997.417006765229,5.000000000005181e-09,3.739225917838228,7.9863763830843135,31904.416554960786,15997.417006765772,5.000000000003189e-09,3.739225917838235,7.986376383084075,31904.41655496089,15997.417006765412,5.0000000000296545e-09,3.739225917838228,7.9863763830843135
C1,30,2181.818181818182,2181.818181818182,-13.631918309057097,-13.631918309057903,32113.26409911789,15770.689310991318,5.000000000007431e-09,3.7340817109943205,8.261768672155934,32113.264099117256,15770.689310990763,5.000000000005905e-09,3.7340817109943267,8.26176867215619,32113.264099117274,15770.689310991209,5.00000000000574e-09,3.7340817109943325,8.261768672155934,32113.264099117256,15770.689310990812,5.000000000030455e-09,3.734081710994326,8.26176867215619
C1,31,2254.545454545455,2254.545454545455,-13.631918309057218,-13.631918309057783,32322.111643274395,15543.96161521671,5.000000000005238e-09,3.7289967105455517,8.537160961227798,32322.111643273685,15543.961615216134,5.000000000006486e-09,3.728996710545559,8.537160961228066,32322.1116432737,15543.961615216529,5.000000000005423e-09,3.728996710545565,8.537160961227798,32322.111643273685,15543.961615216314,5.000000000030133e-09,3.7289967105455584,8.537160961228066
C1,32,2327.2727272727275,2327.2727272727275,-13.631918309057294,-13.631918309057706,32530.959187430868,15317.233919442062,5.000000000007369e-09,3.7239697017157973,8.812553250299661,32530.959187430308,15317.233919441509,5.000000000005623e-09,3.7239697017158044,8.812553250299938,32530.959187430144,15317.233919441906,5.00000000000365e-09,3.7239697017158107,8.812553250299661,32530.959187430308,15317.233919441744,5.000000000030932e-09,3.723969701715804,8.812553250299938
C1,33,2400.0,2400.0,-13.631918309057152,-13.631918309057848,32739.80673158745,15090.506223667388,5.0000000000105136e-09,3.7189995396806173,9.087945539371523,32739.806731586854,15090.506223667111,5.0000000000063165e-09,3.7189995396806244,9.087945539371812,32739.80673158671,15090.506223667437,5.000000000001654e-09,3.718999539680631,9.087945539371523,32739.806731586854,15090.506223667338,5.0000000000323826e-09,3.718999539680624,9.087945539371812
C1,34,2472.727272727273,2472.727272727273,-13.631918309056921,-13.63191830905808,32948.654275744135,14863.778527892891,5.000000000009864e-09,3.7140851306158114,9.363337828443383,32948.65427574336,14863.778527892438,5.000000000006921e-09,3.7140851306158202,9.363337828443692,32948.6542757433,14863.778527892933,5.000000000000672e-09,3.7140851306158287,9.363337828443383,32948.65427574336,14863.77852789275,5.000000000033465e-09,3.7140851306158202,9.363337828443692
C1,35,2545.4545454545455,2545.4545454545455,-13.631918309057182,-13.631918309057818,33157.50181990051,14637.05083211842,5.000000000011471e-09,3.709225413690017,9.638730117515241,33157.50181989984,14637.050832118093,5.000000000006403e-09,3.709225413690025,9.63873011751557,33157.501819899684,14637.050832118503,5.000000000000151e-09,3.7092254136900324,9.638730117515241,33157.50181989984,14637.050832118288,5.0000000000314164e-09,3.7092254136900245,9.63873011751557
C1,36,2618.1818181818185,2618.1818181818185,-13.631918309057392,-13.631918309057609,33366.349364056914,14410.323136343866,5.000000000010653e-09,3.7044193437250397,9.914122406587106,33366.349364056405,14410.323136343404,5.000000000003736e-09,3.7044193437250486,9.914122406587444,33366.34936405619,14410.323136344012,5.000000000000226e-09,3.704419343725057,9.914122406587106,33366.349364056405,14410.323136343643,5.0000000000292236e-09,3.704419343725048,9.914122406587444
C1,37,2690.909090909091,2690.909090909091,-13.631918309057376,-13.631918309057625,33575.19690821339,14183.595440569436,5.000000000009864e-09,3.6996658742679847,10.189514695658971,33575.19690821277,14183.595440568892,5.00000000000348e-09,3.69966587426799,10.189514695659314,33575.19690821275,14183.595440569421,4.999999999998657e-09,3.6996658742679953,10.189514695658971,33575.19690821277,14183.595440569046,5.000000000026846e-09,3.6996658742679895,10.189514695659314
C1,38,2763.636363636364,2763.636363636364,-13.631918309057205,-13.631918309057793,33784.04445236979,13956.867744794938,5.000000000009588e-09,3.6949639408338593,10.464906984730836,33784.04445236924,13956.867744794341,5.000000000002913e-09,3.6949639408338655,10.464906984731188,33784.04445236925,13956.867744794881,4.999999999998444e-09,3.6949639408338704,10.464906984730836,33784.04445236924,13956.867744794441,5.0000000000278165e-09,3.694963940833865,10.464906984731188
C1,39,2836.3636363636365,2836.3636363636365,-13.631918309057575,-13.631918309057427,33992.89199652628,13730.140049020489,5.000000000010265e-09,3.6903124440874606,10.740299273802702,33992.891996525774,13730.140049019772,5.000000000001869e-09,3.6903124440874686,10.740299273803059,33992.89199652553,13730.140049020363,4.99999999999898e-09,3.6903124440874757,10.740299273802702,33992.891996525774,13730.140049019894,5.0000000000284005e-09,3.6903124440874677,10.740299273803059
C1,40,2909.0909090909095,2909.0909090909095,-13.631918309057571,-13.63191830905743,34201.73954068259,13503.412353246036,5.000000000010863e-09,3.6857102327385833,11.015691562874572,34201.73954068215,13503.412353245178,5.000000000001695e-09,3.68571023273859,11.015691562874927,34201.73954068185,13503.412353245758,4.999999999998653e-09,3.6857102327385958,11.015691562874572,34201.73954068215,13503.412353245381,5.0000000000282136e-09,3.68571023273859,11.015691562874927
C1,41,2981.818181818182,2981.818181818182,-13.631918309057763,-13.631918309057237,34410.587084839135,13276.684657471538,5.000000000010615e-09,3.6811560859262284,11.291083851946443,34410.5870848387,13276.684657470683,5.000000000001622e-09,3.6811560859262378,11.291083851946793,34410.58708483817,13276.684657471182,4.999999999998529e-09,3.6811560859262458,11.291083851946443,34410.5870848387,13276.684657470867,5.000000000027667e-09,3.681156085926237,11.291083851946793
C1,42,3054.545454545455,3054.545454545455,-13.631918309057586,-13.631918309057417,34619.434628995616,13049.956961697004,5.000000000010671e-09,3.6766486948653547,11.566476141018315,34619.43462899518,13049.95696169613,5.000000000001785e-09,3.6766486948653614,11.56647614101866,34619.434628994866,13049.956961696678,4.999999999998609e-09,3.676648694865367,11.566476141018315,34619.43462899518,13049.956961696293,5.00000000002763e-09,3.6766486948653605,11.56647614101866
C1,43,3127.2727272727275,3127.2727272727275,-13.631918309057408,-13.63191830905759,34828.28217315203,12823.229265922539,5.000000000011917e-09,3.6721866435237747,11.841868430090184,34828.28217315148,12823.229265921591,5.000000000002406e-09,3.6721866435237813,11.841868430090528,34828.282173151354,12823.229265922175,4.999999999998998e-09,3.672186643523787,11.841868430090184,34828.28217315148,12823.229265921775,5.000000000027273e-09,3.672186643523781,11.841868430090528
C1,44,3200.0000000000005,3200.0000000000005,-13.631918309057463,-13.63191830905754,35037.129717308446,12596.50157014795,5.000000000011625e-09,3.667768388088018,12.117260719162052,35037.129717308,12596.501570147002,5.000000000002714e-09,3.6677683880880245,12.117260719162399,35037.12971730787,12596.5015701477,4.999999999999399e-09,3.6677683880880307,12.117260719162052,35037.129717308,12596.501570147242,5.00000000002579e-09,3.6677683880880245,12.117260719162399
C1,45,3272.727272727273,3272.727272727273,-13.631918309057369,-13.63191830905763,35245.9772614649,12369.77387437345,5.000000000012022e-09,3.663392234964353,12.39265300823392,35245.977261464504,12369.773874372446,5.000000000004691e-09,3.6633922349643577,12.392653008234268,35245.977261464286,12369.773874373135,4.999999999999249e-09,3.663392234964363,12.39265300823392,35245.977261464504,12369.773874372642,5.000000000029877e-09,3.663392234964358,12.392653008234268
C1,46,3345.454545454546,3345.454545454546,-13.631918309057392,-13.631918309057609,35454.82480562126,12143.0461785989,5.000000000014264e-09,3.659056317045463,12.668045297305786,35454.82480562094,12143.046178597826,5.000000000000428e-09,3.659056317045465,12.66804529730614,35454.824805621014,12143.046178598586,5.000000000002526e-09,3.6590563170454664,12.668045297305786,35454.82480562094,12143.046178598146,5.0000000000266916e-09,3.6590563170454646,12.66804529730614
C1,47,3418.1818181818185,3418.1818181818185,-13.631918309057621,-13.63191830905738,35663.67234977783,11916.31848282441,5.0000000000149985e-09,3.654758568032921,12.943437586377655,35663.67234977752,11916.318482823328,4.9999999999997255e-09,3.6547585680329258,12.943437586378007,35663.672349777386,11916.318482824043,5.0000000000017885e-09,3.6547585680329306,12.943437586377655,35663.67234977752,11916.318482823592,5.0000000000265104e-09,3.6547585680329253,12.943437586378007
C1,48,3490.909090909091,3490.909090909091,-13.631918309057307,-13.631918309057692,35872.51989393445,11689.590787049921,5.000000000014668e-09,3.650496694042533,13.218829875449522,35872.51989393382,11689.590787048772,4.999999999998648e-09,3.6504966940425376,13.218829875449876,35872.51989393379,11689.590787049547,5.000000000003383e-09,3.650496694042542,13.218829875449522,35872.51989393382,11689.590787049077,5.000000000023928e-09,3.6504966940425376,13.218829875449876
C1,49,3563.636363636364,3563.636363636364,-13.631918309057271,-13.631918309057728,36081.36743809098,11462.86309127541,5.000000000012436e-09,3.6462680286120634,13.494222164521387,36081.367438090325,11462.863091274248,4.999999999999268e-09,3.6462680286120706,13.49422216452175,36081.367438090194,11462.863091275078,4.999999999996768e-09,3.646268028612077,13.494222164521387,36081.367438090325,11462.863091274588,5.0000000000257635e-09,3.6462680286120706,13.49422216452175
C1,50,3636.3636363636365,3636.3636363636365,-13.631918309057218,-13.631918309057784,36290.21498224744,11236.13539550087,5.000000000009871e-09,3.6420699926917743,13.76961445359325,36290.21498224668,11236.13539549977,4.999999999993517e-09,3.6420699926917814,13.769614453593622,36290.214982246616,11236.13539550052,4.999999999999153e-09,3.642069992691789,13.76961445359325,36290.21498224668,11236.135395500052,5.000000000020046e-09,3.6420699926917814,13.769614453593622
C1,51,3709.0909090909095,3709.0909090909095,-13.631918309057296,-13.631918309057703,36499.0625264038,11009.407699726406,5.000000000013112e-09,3.637899256954066,14.045006742665116,36499.06252640303,11009.407699725309,4.9999999999907224e-09,3.637899256954071,14.045006742665496,36499.06252640309,11009.407699726054,4.9999999999989736e-09,3.637899256954074,14.045006742665116,36499.06252640303,11009.407699725552,5.000000000016761e-09,3.63789925695407,14.045006742665496
C1,52,3781.818181818182,3781.818181818182,-13.631918309057157,-13.631918309057843,36707.91007056026,10782.68000395182,5.000000000012043e-09,3.6337522776076048,14.320399031736978,36707.91007055949,10782.680003950698,4.999999999987224e-09,3.633752277607609,14.32039903173737,36707.91007055958,10782.680003951546,5.000000000011273e-09,3.6337522776076137,14.320399031736978,36707.91007055949,10782.68000395104,5.0000000000203066e-09,3.6337522776076088,14.32039903173737
C1,53,3854.545454545455,3854.545454545455,-13.631918309057172,-13.631918309057827,36916.75761471683,10555.952308177237,5.000000000009259e-09,3.629625095534234,14.595791320808841,36916.757614716,10555.952308176127,4.999999999989222e-09,3.6296250955342404,14.595791320809246,36916.757614716,10555.952308176997,5.000000000011999e-09,3.6296250955342466,14.595791320808841,36916.757614716,10555.952308176507,5.000000000024255e-09,3.6296250955342404,14.595791320809246
C1,54,3927.2727272727275,3927.2727272727275,-13.631918309057236,-13.631918309057763,37125.60515887317,10329.224612402688,5.000000000009101e-09,3.6255132860459094,14.871183609880703,37125.60515887234,10329.224612401604,4.9999999999888265e-09,3.6255132860459147,14.87118360988112,37125.605158872495,10329.224612402451,5.000000000011684e-09,3.62551328604592,14.871183609880703,37125.60515887234,10329.224612401937,5.000000000023949e-09,3.6255132860459147,14.87118360988112
C1,55,4000.0000000000005,4000.0000000000005,-13.631918309056845,-13.631918309058154,37334.45270302976,10102.496916628203,5.0000000000071966e-09,3.6214119031932306,15.146575898952563,37334.45270302868,10102.496916627088,4.999999999991304e-09,3.6214119031932337,15.146575898953,37334.45270302911,10102.496916627897,5.000000000011425e-09,3.6214119031932372,15.146575898952563,37334.45270302868,10102.496916627388,5.000000000022631e-09,3.6214119031932337,15.146575898953
C1,56,4072.727272727273,4072.727272727273,-13.631918309057017,-13.631918309057985,37543.300247186184,9875.76922085374,5.00000000000726e-09,3.617315417992087,15.421968188024419,37543.30024718525,9875.769220852542,4.9999999999922924e-09,3.617315417992092,15.421968188024879,37543.30024718538,9875.769220853383,5.000000000012386e-09,3.6173154179920974,15.421968188024419,37543.30024718525,9875.769220852852,5.000000000023229e-09,3.6173154179920917,15.421968188024879
C1,57,4145.454545454546,4145.454545454546,-13.631918309057045,-13.631918309057957,37752.14779134281,9649.041525079276,5.000000000003803e-09,3.613217649869085,15.697360477096279,37752.1477913417,9649.041525078002,4.999999999991284e-09,3.61321764986909,15.697360477096758,37752.14779134183,9649.041525078948,5.000000000012164e-09,3.6132176498690955,15.697360477096279,37752.1477913417,9649.041525078299,5.000000000023026e-09,3.6132176498690907,15.697360477096758
C1,58,4218.181818181819,4218.181818181819,-13.631918309057179,-13.631918309057822,37960.99533549921,9422.313829304805,4.999999999996722e-09,3.609111690560692,15.97275276616814,37960.99533549813,9422.313829303464,4.9999999999936275e-09,3.609111690560699,15.972752766168636,37960.995335498184,9422.313829304454,5.000000000007642e-09,3.6091116905607064,15.97275276616814,37960.99533549813,9422.3138293038,5.000000000024799e-09,3.6091116905606992,15.972752766168636
C1,59,4290.909090909091,4290.909090909091,-13.631918309057188,-13.631918309057811,38169.84287965557,9195.586133530292,4.999999999997157e-09,3.60498981962689,16.24814505524,38169.84287965452,9195.586133528943,4.999999999994966e-09,3.6049898196268932,16.24814505524051,38169.842879654745,9195.586133529878,4.9999999999986344e-09,3.604989819626897,16.24814505524,38169.84287965452,9195.586133529318,5.0000000000306984e-09,3.604989819626894,16.24814505524051
C1,60,4363.636363636364,4363.636363636364,-13.631918309057141,-13.631918309057857,38378.69042381199,8968.858437755825,5.000000000000756e-09,3.6008434106611733,16.523537344311862,38378.690423810905,8968.85843775444,4.999999999982367e-09,3.6008434106611786,16.523537344312388,38378.69042381131,8968.858437755407,4.9999999999992854e-09,3.6008434106611835,16.523537344311862,38378.690423810905,8968.85843775478,5.000000000028464e-09,3.600843410661178,16.523537344312388
C1,61,4436.363636363637,4436.363636363637,-13.631918309057424,-13.631918309057577,38587.53796796844,8742.13074198122,4.9999999999591366e-09,3.596662827194744,16.79892963338373,38587.5379679674,8742.130741979934,4.999999999973364e-09,3.59666282719475,16.79892963338426,38587.53796796752,8742.130741980873,4.9999999999927226e-09,3.5966628271947547,16.79892963338373,38587.5379679674,8742.13074198026,5.000000000028519e-09,3.596662827194749,16.79892963338426
C1,62,4509.09090909091,4509.09090909091,-13.631918309057127,-13.631918309057873,38796.38551212496,8515.403046206717,4.999999999912654e-09,3.592437307203821,17.074321922455592,38796.385512123765,8515.403046205398,5.000000000031946e-09,3.5924373072038227,17.074321922456136,38796.38551212408,8515.403046206378,5.000000000022341e-09,3.5924373072038267,17.074321922455592,38796.385512123765,8515.403046205696,5.0000000000387916e-09,3.5924373072038245,17.074321922456136
C1,63,4581.818181818182,4581.818181818182,-13.631918309057289,-13.631918309057712,39005.23305628144,8288.675350432086,4.999999999841663e-09,3.588154391349664,17.349714211527452,39005.23305628039,8288.67535043084,5.000000000003591e-09,3.5881543913496627,17.349714211528006,39005.233056280515,8288.675350431875,4.999999999959293e-09,3.5881543913496716,17.349714211527452,39005.23305628039,8288.67535043116,4.999999999787096e-09,3.5881543913496734,17.349714211528006
C1,64,4654.545454545455,4654.545454545455,-13.631918309057452,-13.631918309057546,39214.080600437774,8061.9476546576225,4.999999999713536e-09,3.583801448771544,17.62510650059932,39214.08060043687,8061.9476546563055,5.0000000000501454e-09,3.5838014487715366,17.625106500599877,39214.080600437046,8061.947654657354,4.999999999893643e-09,3.583801448771547,17.62510650059932,39214.08060043687,8061.9476546566475,4.9999999996581305e-09,3.5838014487715544,17.625106500599877
C1,65,4727.272727272728,4727.272727272728,-13.631918309057552,-13.631918309057447,39422.928144594254,7835.219958883024,4.99999999964609e-09,3.5793628326271745,17.90049878967119,39422.92814459335,7835.219958881824,5.000000000044899e-09,3.579362832627164,17.900498789671747,39422.92814459344,7835.219958882824,4.9999999998433875e-09,3.5793628326271736,17.90049878967119,39422.92814459335,7835.219958882083,4.9999999995522414e-09,3.5793628326271847,17.900498789671747
C1,66,4800.0,4800.0,-13.631918309057314,-13.631918309057687,39631.775688750844,7608.492263108595,4.999999999664154e-09,3.5748220345497757,18.175891078743053,39631.775688749854,7608.492263107342,5.000000000195451e-09,3.5748220345497583,18.175891078743614,39631.775688749985,7608.4922631083,4.999999999962003e-09,3.574822034549772,18.175891078743053,39631.775688749854,7608.492263107509,4.999999999450572e-09,3.574822034549789,18.175891078743614
C1,67,4872.727272727273,4872.727272727273,-13.631918309058253,-13.631918309056745,39840.623232907434,7381.764567334081,4.999999999643748e-09,3.570160419602664,18.451283367814927,39840.6232329063,7381.764567332844,5.000000000286218e-09,3.570160419602654,18.451283367815478,39840.623232906444,7381.764567333712,4.999999999707725e-09,3.5701604196026735,18.451283367814927,39840.6232329063,7381.764567332983,4.999999999566249e-09,3.5701604196026837,18.451283367815478
C1,68,4945.454545454546,4945.454545454546,-13.631918309058392,-13.63191830905661,40049.47077706406,7155.036871559527,4.999999999611593e-09,3.56535721644101,18.726675656886812,40049.47077706262,7155.036871558286,5.000000000263504e-09,3.565357216441004,18.72667565688733,40049.4707770629,7155.036871559209,4.999999999450735e-09,3.565357216441027,18.726675656886812,40049.47077706262,7155.036871558462,4.999999999573379e-09,3.5653572164410336,18.72667565688733
C1,69,5018.181818181819,5018.181818181819,-13.63191830905826,-13.631918309056742,40258.31832122063,6928.309175785033,4.999999999877892e-09,3.5603892290228205,19.002067945958697,40258.31832121912,6928.309175783804,5.000000000197184e-09,3.560389229022824,19.002067945959183,40258.318321219296,6928.309175784672,4.9999999996668275e-09,3.560389229022841,19.002067945958697,40258.31832121912,6928.309175783953,4.999999999902955e-09,3.5603892290228374,19.002067945959183
C1,70,5090.909090909091,5090.909090909091,-13.631918309057875,-13.631918309057127,40467.1658653771,6701.581480010508,5.000000000278433e-09,3.555230642131116,19.277460235030574,40467.165865375595,6701.581480009269,5.000000000103668e-09,3.5552306421311366,19.27746023503104,40467.165865375675,6701.581480010124,4.999999999487834e-09,3.555230642131164,19.277460235030574,40467.165865375595,6701.581480009444,4.999999999935042e-09,3.555230642131144,19.27746023503104
C1,71,5163.636363636364,5163.636363636364,-13.631918309057347,-13.631918309057653,40676.01340953357,6474.853784235952,5.000000000533706e-09,3.5498527329203666,19.552852524102445,40676.01340953198,6474.853784234773,4.999999999772888e-09,3.549852732920403,19.552852524102907,40676.013409532046,6474.853784235624,4.9999999994406564e-09,3.5498527329204275,19.552852524102445,40676.01340953198,6474.8537842349315,5.000000000120127e-09,3.5498527329203906,19.552852524102907
C1,72,5236.363636363637,5236.363636363637,-13.631918309058058,-13.63191830905694,40884.86095369012,6248.1260884614585,5.000000000293496e-09,3.5442235497295274,19.82824481317432,40884.860953688425,6248.126088460212,4.9999999998577226e-09,3.5442235497295593,19.828244813174773,40884.86095368849,6248.1260884610965,4.9999999996466955e-09,3.544223549729567,19.82824481317432,40884.860953688425,6248.126088460445,5.000000000519346e-09,3.5442235497295362,19.828244813174773
