,,Global Time,Time,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,3 Anode vSEI Length","Cell 1,3 Voltage","Cell 1,4 Anode vSEI Length","Cell 1,4 Voltage"
C9,59,41959.24674627301,4290.909090909091,-13.450530738224948,-12.61532605632083,-12.762115277775614,-15.69970116390861,5.945919756472957e-09,2.86689115549382,5.940563001512242e-09,2.8668911554938203,5.941005062815941e-09,2.866891155493821,5.961710130581616e-09,2.86689115549382
C9,60,42022.38180089676,4354.044145532834,-13.616106378996333,-13.17207665236071,-13.291721107453354,-14.447769097419606,5.945919757823549e-09,2.0000099999999783,5.9405629998440845e-09,2.000009999999978,5.941005064261846e-09,2.0000099999999783,5.961710130221329e-09,2.0000099999999783
C10,0,42022.38180089676,0.0,13.839457413544224,14.109733021673057,14.177518128917473,12.400964672095242,5.945919757823549e-09,2.6672659854597507,5.9405629998440845e-09,2.6672659854597507,5.941005064261846e-09,2.6672659854597507,5.961710130221329e-09,2.6672659854597507
C10,1,42095.10907362403,72.72727272727273,13.665528755788273,13.345229627039954,13.456199486454262,14.060715366947507,5.945920226925881e-09,3.552604902768055,5.940563458388722e-09,3.552604902768055,5.941005523650507e-09,3.5526049027680555,5.9617106359618586e-09,3.552604902768055
C10,2,42167.8363463513,145.45454545454547,13.65817260631255,13.316527269156554,13.429027474140693,14.123945886620204,5.945930958525181e-09,3.6686374602996352,5.940573984930693e-09,3.6686374602996343,5.9410160662732435e-09,3.6686374602996343,5.961722074131503e-09,3.6686374602996343
C10,3,42240.56361907857,218.1818181818182,13.658975018936765,13.315793955031163,13.428439295624539,14.124464966637538,5.945968867730351e-09,3.717279612284146,5.94061124845557e-09,3.7172796122841456,5.941053381154559e-09,3.717279612284145,5.961762176388937e-09,3.7172796122841456
C10,4,42313.290891805846,290.90909090909093,13.663033684097769,13.327270152710467,13.439423775538788,14.097945623882982,5.9460443600673266e-09,3.7485435107734615,5.940685535767899e-09,3.7485435107734624,5.941127765486651e-09,3.7485435107734615,5.961841705250245e-09,3.7485435107734615
C10,5,42386.01816453312,363.6363636363637,13.667429389010024,13.341053509338046,13.452565484005028,14.066624853876899,5.946168552802736e-09,3.773533362637461,5.940807814047885e-09,3.7735333626374605,5.941250198280701e-09,3.773533362637461,5.961972238013731e-09,3.773533362637461
C10,6,42458.7454372604,436.3636363636364,13.67103203904275,13.352859709988623,13.46380478768533,14.039976699513296,5.946357428861262e-09,3.795383370925216,5.940993847196568e-09,3.7953833709252156,5.941436460733127e-09,3.7953833709252156,5.962170429249782e-09,3.7953833709252156
C10,7,42531.47270998767,509.0909090909091,13.673630954052951,13.361559928759803,13.472081335224315,14.020401018192935,5.946630633970153e-09,3.8151197825437317,5.941263030573769e-09,3.815119782543732,5.941705969406975e-09,3.815119782543732,5.962456679334252e-09,3.815119782543732
C10,8,42604.19998271494,581.8181818181819,13.675345564599233,13.367312916095882,13.477553837155217,14.007460918379675,5.9470099784146435e-09,3.8331316229062775,5.94163692426349e-09,3.8331316229062784,5.9420803049444054e-09,3.8331316229062775,5.962853537808425e-09,3.833131622906278
C10,9,42676.92725544221,654.5454545454546,13.676356881006985,13.370617416173753,13.480700169874218,13.999998769175049,5.947522253566339e-09,3.8496041035636854,5.94214203016483e-09,3.8496041035636854,5.9425859931065e-09,3.8496041035636845,5.963388638288615e-09,3.8496041035636854
C10,10,42749.654528169485,727.2727272727274,13.676845406353731,13.372045710542663,13.482065757807568,13.996716361526037,5.948194902358714e-09,3.864657997119695,5.942805529432925e-09,3.864657997119696,5.9432502369218065e-09,3.864657997119695,5.9640901682118985e-09,3.864657997119696
C10,11,42822.38180089676,800.0000000000001,13.676955022283694,13.372083478818666,13.48211248714567,13.99652224798197,5.94905526645276e-09,3.8783953430411287,5.943654534266229e-09,3.8783953430411273,5.944100167531341e-09,3.878395343041129,5.964986103478792e-09,3.8783953430411273
C10,12,42895.10907362403,872.7272727272727,13.676793599885189,13.371110014767005,13.48120058514699,13.998569036430814,5.95012909614579e-09,3.8909138189833095,5.9447146106538245e-09,3.8909138189833095,5.945161366615618e-09,3.8909138189833095,5.966102678563206e-09,3.8909138189833103
C10,13,42967.8363463513,945.4545454545455,13.676440045480453,13.369411457236335,13.479601539598999,14.002220193914214,5.9514391832092485e-09,3.9023100179124772,5.946008424652992e-09,3.9023100179124772,5.946456510611047e-09,3.9023100179124772,5.967462995732542e-09,3.9023100179124777
C10,14,43040.56361907857,1018.1818181818182,13.675951673007505,13.367200975137083,13.477517445538279,14.007003142547136,5.953003891208116e-09,3.912679143523694,5.947554279206004e-09,3.912679143523695,5.948003908219469e-09,3.912679143523694,5.9690855333844374e-09,3.9126791435236945
C10,15,43113.290891805846,1090.909090909091,13.675370581823834,13.364638743093227,13.47510005231761,14.012563858995328,5.954837004670305e-09,3.922113834254993,5.949365960599797e-09,3.9221138342549935,5.949817345977889e-09,3.922113834254994,5.9709840110366276e-09,3.922113834254994
C10,16,43186.01816453312,1163.6363636363637,13.67472817030934,13.361846656229492,13.47246477446596,14.018633635225203,5.9569471736085955e-09,3.9307029235844846,5.951452181033761e-09,3.930702923584484,5.951905530894076e-09,3.930702923584484,5.973166840388947e-09,3.9307029235844833
C10,17,43258.7454372604,1236.3636363636365,13.674048584348116,13.358920182289909,13.469701956517232,14.025002513074746,5.9593383060785244e-09,3.9385308474371876,5.953816962601991e-09,3.938530847437187,5.954272476277097e-09,3.938530847437188,5.975637548979038e-09,3.938530847437187
C10,18,43331.47270998767,1309.0909090909092,13.673350636536602,13.355934768129416,13.46688296805211,14.031504863511875,5.962008961489525e-09,3.9456764955491486,5.956459028679363e-09,3.9456764955491503,5.95691689195248e-09,3.945676495549149,5.978394178080158e-09,3.94567649554915
C10,19,43404.19998271494,1381.818181818182,13.672649640071112,13.352952514800535,13.464066536216682,14.038004545141673,5.964953321529772e-09,3.952213427530991,5.959372761925346e-09,3.9522134275309906,5.959833144439863e-09,3.95221342753099,5.981430294702425e-09,3.9522134275309906
C10,20,43476.92725544221,1454.5454545454547,13.671958409541045,13.350025755211256,13.461302141686064,14.044386929791639,5.968161918293559e-09,3.958209649673184,5.9625489211615245e-09,3.9582096496731825,5.963011973908052e-09,3.9582096496731833,5.984735750176858e-09,3.958209649673184
C10,21,43549.654528169485,1527.2727272727275,13.671287887009456,13.347199289837787,13.458632140870609,14.05055391851215,5.971622140075282e-09,3.9637275520279776,5.965975139969974e-09,3.963727552027977,5.966440992800623e-09,3.963727552027977,5.988297209321727e-09,3.9637275520279767
C10,22,43622.38180089676,1600.0000000000002,13.670647651872937,13.344512305692321,13.456093584428533,14.056419694236212,5.975319132535208e-09,3.9688242593822625,5.969636815254351e-09,3.968824259382262,5.970105578406561e-09,3.968824259382262,5.992099079567898e-09,3.9688242593822634
C10,23,43695.10907362403,1672.727272727273,13.670046148247263,13.341999209551203,13.453719007499224,14.06190887093232,5.979236224415667e-09,3.973551802096194,5.973517530015092e-09,3.9735518020961935,5.97398929198158e-09,3.973551802096194,5.996123957703443e-09,3.973551802096195
C10,24,43767.8363463513,1745.4545454545455,13.669490939547329,13.339690654154909,13.451537400166885,14.06695424236088,5.983356092283366e-09,3.977957462251537,5.9776002046163666e-09,3.977957462251537,5.978075033867816e-09,3.9779574622515366,6.000353812305818e-09,3.9779574622515366
C10,25,43840.56361907857,1818.1818181818182,13.66898875962792,13.337613747011199,13.449574404785777,14.0714963248051,5.987661170980162e-09,3.982084032758901,5.98186750758988e-09,3.9820840327589018,5.982345453358404e-09,3.9820840327589004,6.004770411836426e-09,3.982084032758901
C10,26,43913.290891805846,1890.909090909091,13.668545568151709,13.335792307192584,13.447852557866444,14.075482803019264,5.9921340530921555e-09,3.9859702079221364,5.986302250777481e-09,3.9859702079221373,5.9867833436945566e-09,3.985970207922136,6.0093557284330914e-09,3.985970207922137
C10,27,43986.01816453312,1963.6363636363637,13.668166566126718,13.33424697408064,13.446391391604257,14.078868304418387,5.9967578678945144e-09,3.989650885623549,5.990887762606433e-09,3.9896508856235493,5.991372016734327e-09,3.989650885623549,6.0140923228414906e-09,3.9896508856235493
C10,28,44058.7454372604,2036.3636363636365,13.667856193426227,13.33299524869315,13.445207471510118,14.081614322600503,6.001516418096842e-09,3.99315750092808,5.995608026800085e-09,3.9931575009280795,5.996095441334796e-09,3.9931575009280804,6.018963486517658e-09,3.9931575009280795
C10,29,44131.47270998767,2109.0909090909095,13.667618149534519,13.33205163465966,13.444314528148581,14.08368892388724,6.006394790424373e-09,3.9965182644034023,6.00044829198965e-09,3.996518264403402,6.0009388530032056e-09,3.9965182644034023,6.023953852719336e-09,3.996518264403401
C10,30,44204.19998271494,2181.818181818182,13.667455378487439,13.331427621502552,13.443723440103753,14.085066796136257,6.0113791514947395e-09,3.9997585368385185,6.0053948658730376e-09,3.9997585368385193,6.005888547280916e-09,3.9997585368385185,6.0290491901896674e-09,3.9997585368385176
C10,31,44276.92725544221,2254.545454545455,13.667370068735096,13.331131728193537,13.443442273948598,14.085729165352777,6.016456917588235e-09,4.002901042393466,6.010435288088781e-09,4.002901042393467,6.010932053772581e-09,4.002901042393466,6.0342365708877115e-09,4.002901042393466
C10,32,44349.654528169485,2327.2727272727275,13.667363663309336,13.33116957823141,13.443476354324444,14.085663640364809,6.021616783126771e-09,4.00596612788652,6.015558358103873e-09,4.00596612788652,6.0160581631349435e-09,4.00596612788652,6.039504394590114e-09,4.00596612788652
C10,33,44422.38180089676,2400.0,13.667436875158831,13.331543985938442,13.443828344894602,14.084864030238126,6.02684871134974e-09,4.008971991057766,6.020754128647611e-09,4.008971991057767,6.0212569206275806e-09,4.008971991057767,6.044842376324575e-09,4.008971991057767
C10,34,44495.10907362403,2472.727272727273,13.667589723782044,13.332255125329727,13.444498407503527,14.083329979614701,6.032143748850206e-09,4.011934891480845,6.026013718484001e-09,4.011934891480845,6.02651943887373e-09,4.011934891480845,6.050241361947888e-09,4.011934891480846
C10,35,44567.8363463513,2545.4545454545455,13.667821555300886,13.333300606557668,13.445484274612767,14.081066799758682,6.037494146930309e-09,4.01486934339238,6.03132943731163e-09,4.01486934339238,6.031838022543141e-09,4.01486934339238,6.055693441131843e-09,4.014869343392381
C10,36,44640.56361907857,2618.1818181818185,13.668131087632096,13.334675648831233,13.446781413124471,14.078085086642202,6.042893460769748e-09,4.0177882738964295,6.036694889709332e-09,4.017788273896429,6.037206272122405e-09,4.0177882738964295,6.061192031851782e-09,4.0177882738964295
C10,37,44713.290891805846,2690.909090909091,13.668516453707785,13.336373247886755,13.448383182987238,14.074400351648222,6.048336260786788e-09,4.020703200367158,6.042104685544089e-09,4.020703200367158,6.042618794472549e-09,4.020703200367159,6.066731594820715e-09,4.020703200367158
C10,38,44786.01816453312,2763.636363636364,13.668975462750792,13.338385263610954,13.450281865011792,14.07003064485646,6.0538181266496855e-09,4.0236244164605495,6.047554437108027e-09,4.0236244164605495,6.048071199072348e-09,4.0236244164605495,6.0723076175594225e-09,4.0236244164605495
C10,39,44858.7454372604,2836.3636363636365,13.669503811325379,13.340694756321524,13.452461424410936,14.065013244172162,6.059336412276231e-09,4.026560900495225,6.05304155094326e-09,4.026560900495224,6.053560887970308e-09,4.026560900495225,6.0779173052031604e-09,4.026560900495223
C10,40,44931.47270998767,2909.0909090909095,13.67009993933569,13.343296644209921,13.454917020424988,14.059359632259403,6.0648870260300334e-09,4.029520985005384,6.0585619199151955e-09,4.029520985005385,6.059083755434015e-09,4.0295209850053855,6.083556613153319e-09,4.029520985005385
C10,41,45004.19998271494,2981.818181818182,13.670759531511248,13.346174181596378,13.457632795030936,14.053106728091441,6.0704678237687455e-09,4.032511758328154,6.0641134115334665e-09,4.032511758328153,6.064637667951359e-09,4.032511758328153,6.089223364544831e-09,4.032511758328153
C10,42,45076.92725544221,3054.545454545455,13.671478604394007,13.349312105182996,13.460594288307187,14.046288238345813,6.076077297123303e-09,4.035539584749556,6.069694525157197e-09,4.035539584749555,6.07022112418057e-09,4.035539584749555,6.094916029248908e-09,4.035539584749556
C10,43,45149.654528169485,3127.2727272727275,13.67225292812005,13.352694116198112,13.46378606204066,14.03894012987118,6.0817145084001054e-09,4.038610103522299,6.075304327553167e-09,4.0386101035223,6.075833190593912e-09,4.0386101035223,6.100633656349359e-09,4.038610103522299
C10,44,45222.38180089676,3200.0000000000005,13.673078082675893,13.35630307561815,13.467191885269328,14.031100192666626,6.087379031012825e-09,4.041728307215685,6.080942394225408e-09,4.041728307215685,6.081473442503807e-09,4.041728307215684,6.10637581274688e-09,4.041728307215685
C10,45,45295.10907362403,3272.727272727273,13.67394951221198,13.36012119408182,13.470794914727888,14.022807615208318,6.0930708957104504e-09,4.044898612373289,6.086608756191247e-09,4.044898612373287,6.087141910886062e-09,4.044898612373289,6.112142527588737e-09,4.044898612373289
C10,46,45367.8363463513,3345.454545454546,13.674862576398775,13.364130213128046,13.474577867007008,14.014102579696173,6.098790542326358e-09,4.048124923222693,6.092303852237754e-09,4.048124923222693,6.092839034671289e-09,4.0481249232226935,6.117934242517554e-09,4.048124923222694
C10,47,45440.56361907857,3418.1818181818185,13.675812598306194,13.368311576293298,13.478523181008736,14.005025880621773,6.104538776773968e-09,4.051410689124862,6.0980284864509505e-09,4.051410689124863,6.098565618084425e-09,4.051410689124862,6.123751767460143e-09,4.051410689124862
C10,48,45513.290891805846,3490.909090909091,13.676794908452448,13.372646589037384,13.482613169715115,13.995618569025055,6.110316733094452e-09,4.054758956394446,6.103783790596934e-09,4.054758956394446,6.104322793098333e-09,4.054758956394446,6.129596241594027e-09,4.054758956394446
C10,49,45586.01816453312,3563.636363636364,13.677804884780688,13.37711656678067,13.48683016059103,13.985921624077614,6.1161258400940386e-09,4.058172415071541,6.109571191123761e-09,4.058172415071541,6.110111986352718e-09,4.0581724150715415,6.135469099123281e-09,4.058172415071541
C10,50,45658.7454372604,3636.3636363636365,13.678837988449617,13.381702970616816,13.491156624199899,13.975975652963665,6.1219677922900685e-09,4.061653441176731,6.115392380371882e-09,4.061653441176731,6.115934890354041e-09,4.06165344117673,6.141372039426429e-09,4.061653441176731
C10,51,45731.47270998767,3709.0909090909095,13.679889795395207,13.386387530491838,13.495575290842789,13.965820619500164,6.127844524737747e-09,4.0652041349369235,6.12124929163764e-09,4.0652041349369235,6.121793438567077e-09,4.0652041349369235,6.147307001291624e-09,4.0652041349369235
C10,52,45804.19998271494,3781.818181818182,13.680956023712877,13.391152355863118,13.500069255225274,13.955495601428733,6.133758191504278e-09,4.068826355428702,6.127144077749022e-09,4.068826355428701,6.1276897839753575e-09,4.068826355428703,6.153276140706904e-09,4.068826355428703
C10,53,45876.92725544221,3854.545454545455,13.68203255697977,13.395980033991071,13.50462206932651,13.945038575932653,6.139711147127958e-09,4.072521752048837,6.133079092969858e-09,4.072521752048836,6.133626280797642e-09,4.072521752048837,6.15928181214414e-09,4.072521752048837
C10,54,45949.654528169485,3927.2727272727275,13.683115561000305,13.400854226113387,13.509218302777782,13.934485146338531,6.145706095312856e-09,4.076292184217007,6.139057044734023e-09,4.076292184217007,6.139605636245302e-09,4.076292184217006,6.165326707007522e-09,4.076292184217007
C10,55,46022.38180089676,4000.0000000000005,13.684200965021793,13.40575709576011,13.513841123882038,13.92387405156606,6.151745615874711e-09,4.080138260487206,6.145080511485702e-09,4.080138260487208,6.1456304288477706e-09,4.080138260487206,6.171413408355022e-09,4.080138260487207
