Time,Anode vConcentration,Anode vPhi,Anode vSEI Length
47277.10843373494,9040.840756535112,0.1059186262714181,5.014492710285298e-09
47421.68674698795,9120.185460755982,0.10575643991594622,5.014765549145762e-09
47566.26506024096,9199.530147750758,0.10559753605810016,5.0150389396945924e-09
47710.843373493975,9278.874810054129,0.10544327223783607,5.015313121063736e-09
47855.42168674699,9358.21943541743,0.10529272367735243,5.015588484245574e-09
48000.0,9437.564037766677,0.10514480717919424,5.015864583812282e-09
48144.57831325301,9516.908622780631,0.10499931538758188,5.01614123821726e-09
48289.156626506025,9596.253186045193,0.10485712140572744,5.016418588869628e-09
48433.73493975904,9675.597714389865,0.10471751931396703,5.016697056312523e-09
48578.31325301205,9754.942221586502,0.10457961866105535,5.0169762001318396e-09
48722.89156626506,9834.286710111948,0.10444342764659814,5.0172559411704525e-09
48867.469879518074,9913.63117992744,0.10430937441299316,5.017536280841377e-09
49012.048192771086,9992.97561605552,0.10417695564494826,5.017817697508071e-09
49156.6265060241,10072.320032754924,0.10404550174039799,5.018099735300191e-09
49301.20481927711,10151.664429082528,0.1039151435899068,5.0183824243859505e-09
49445.78313253012,10231.008808776904,0.10378593879619852,5.018665645301283e-09
49590.361445783135,10310.35315532179,0.10365755699291346,5.018949925660703e-09
49734.93975903615,10389.697484003078,0.10352958683625198,5.0192347768995054e-09
49879.51807228915,10469.041791653264,0.10340212049937607,5.0195203002211465e-09
50024.09638554217,10548.386082595445,0.10327501502717441,5.019806357408023e-09
50168.67469879518,10627.73034032171,0.10314804740420071,5.020093475840051e-09
50313.2530120482,10707.074580982433,0.10302109771064323,5.0203811394810894e-09
50457.8313253012,10786.418800021895,0.10289406038432387,5.020669493775724e-09
50602.40963855422,10865.763001887652,0.10276675428260136,5.0209583965192404e-09
50746.98795180723,10945.10716995189,0.10263902175465162,5.021248378934111e-09
50891.566265060246,11024.451321028318,0.10251103030643428,5.021538903942631e-09
51036.14457831325,11103.795450016552,0.10238238815037222,5.02183013423694e-09
51180.72289156626,11183.139561019396,0.10225296428757935,5.022121938667632e-09
51325.301204819276,11262.483637195588,0.10212266311807341,5.022414855293389e-09
51469.87951807229,11341.827694713289,0.1019918533548787,5.022708367772302e-09
51614.4578313253,11421.171731932134,0.10185998735451514,5.023002528165536e-09
51759.03614457831,11500.51574902262,0.10172685685832064,5.0232973309172644e-09
51903.614457831325,11579.85972989379,0.10159250024431564,5.023593290172495e-09
52048.19277108434,11659.203689054932,0.10145735006621019,5.023889942618834e-09
52192.77108433735,11738.547629689707,0.1013208659364205,5.024187186222577e-09
52337.34939759036,11817.89154872329,0.10118283151711163,5.024485119075658e-09
52481.927710843374,11897.2354298413,0.10104319972205876,5.024784262426797e-09
52626.50602409639,11976.57928566433,0.10090248423710346,5.025084213346816e-09
52771.0843373494,12055.923125690351,0.10076034655000825,5.025384668164818e-09
52915.66265060241,12135.266941562058,0.1006162902351097,5.025685893578202e-09
53060.24096385542,12214.610717579586,0.10047038806182931,5.0259883912750365e-09
53204.819277108436,12293.954464129949,0.10032310970057635,5.026291829675207e-09
53349.39759036145,12373.298197480963,0.10017441880658721,5.026595688973292e-09
53493.97590361445,12452.641904244463,0.10002347901476877,5.026900396407618e-09
53638.55421686747,12531.985569025643,0.09987049957307471,5.027206443992435e-09
53783.13253012048,12611.329199526032,0.09971585116227753,5.02751358589501e-09
53927.7108433735,12690.672819311478,0.09955987208236966,5.027821069357503e-09
54072.2891566265,12770.016410270187,0.09940135254433564,5.028129472294788e-09
54216.86746987952,12849.359956976825,0.09924064640667095,5.028439287787249e-09
54361.44578313253,12928.703463892552,0.09907797973009155,5.0287503734536555e-09
54506.02409638555,13008.046962453698,0.09891411614761839,5.029061725348685e-09
54650.60240963855,13087.390430235002,0.098747458673221,5.029374058921426e-09
54795.18072289157,13166.733851397095,0.09857850763838029,5.029687880590208e-09
54939.75903614458,13246.077226504392,0.09840730669203929,5.030003172361818e-09
55084.337349397596,13325.420595457395,0.0982350786040022,5.030318660147275e-09
55228.9156626506,13404.763932069594,0.09805983988582707,5.030635179298548e-09
55373.49397590362,13484.107219637748,0.09788223467714478,5.030953263940814e-09
55518.072289156626,13563.450454073136,0.09770209293487415,5.031273044616964e-09
55662.65060240964,13642.793684340651,0.09752111746369777,5.031592957950167e-09
55807.22891566265,13722.136881216122,0.0973369493314263,5.031913936055749e-09
55951.80722891566,13801.480026601907,0.09715037065045147,5.032236557715728e-09
56096.385542168675,13880.823110898244,0.09696097175013198,5.032561129399474e-09
56240.96385542169,13960.166192727866,0.09677094668021832,5.032885779516998e-09
56385.5421686747,14039.509240752977,0.09657757930091262,5.033211507409897e-09
56530.12048192771,14118.852234856964,0.09638178173891253,5.033538956477638e-09
56674.698795180724,14198.195158967086,0.09618288308185928,5.033868639830022e-09
56819.27710843374,14277.538081940076,0.09598357274091297,5.034198359268363e-09
56963.85542168675,14356.880971474899,0.09578080033039423,5.0345291446150514e-09
57108.43373493976,14436.22380470538,0.09557559871034833,5.034861727255523e-09
57253.01204819277,14515.566558013465,0.09536701753733455,5.035196861108787e-09
57397.590361445786,14594.909311043513,0.09515824069139545,5.0355320037410915e-09
57542.1686746988,14674.252031850021,0.09494590601161032,5.035868173335054e-09
57686.7469879518,14753.594693875722,0.09473115370000586,5.0362062192747095e-09
57831.32530120482,14832.937265872242,0.09451277764874326,5.036547139105996e-09
57975.90361445783,14912.27983753555,0.0942943881857583,5.036888069573946e-09
58120.48192771085,14991.622377966714,0.09407234131323546,5.0372299951946195e-09
58265.06024096385,15070.964855208793,0.09384782746741897,5.037573937848955e-09
58409.63855421687,15150.307241852384,0.09361980295342398,5.037920772561181e-09
58554.21686746988,15229.649624054357,0.09339160633748471,5.0382677490575025e-09
58698.7951807229,15308.991973064502,0.09315977767522769,5.038615783263012e-09
58843.3734939759,15388.334254925472,0.09292546514721309,5.0389659609307405e-09
58987.95180722892,15467.676440643481,0.09268762360250123,5.039319207674014e-09
59132.530120481926,15547.018621575839,0.09244960640637521,5.039672607184913e-09
59277.108433734946,15626.360767264607,0.09220793933783249,5.040027129827098e-09
59421.68674698795,15705.702841663911,0.09196377727932258,5.040383928131989e-09
59566.26506024097,15785.04481402369,0.09171607245191819,5.040743983771025e-09
59710.843373493975,15864.386781304318,0.09146819128974208,5.041104201547953e-09
59855.42168674699,15943.728711190482,0.09121664794366886,5.041465611041103e-09
60000.0,16023.070565446173,0.09096260236494437,5.041829434789934e-09
60144.57831325301,16102.4123114812,0.09070500514480907,5.042196713247786e-09
60289.156626506025,16181.754052129425,0.09044723114906919,5.042564163667553e-09
60433.73493975904,16261.095753127654,0.09018578706884477,5.042932877716891e-09
60578.31325301205,16340.437373943436,0.08992183612196161,5.043304151353096e-09
60722.89156626506,16419.77888005475,0.08965432782070663,5.043679086711373e-09
60867.469879518074,16499.120380456538,0.08938664245997142,5.044054204335339e-09
61012.048192771086,16578.46183884225,0.0891152818328786,5.044430661029465e-09
