Time,Concentration,Voltage,I_INT,I_SEI
68819.27710843374,5655.218000734216,0.3027171566901083,0.06682032939814815,0.0
69108.43373493977,5595.141695513383,0.30323706953151547,0.06682032939814815,0.0
69397.5903614458,5535.065390292549,0.3037569823729227,0.06682032939814815,0.0
69686.74698795182,5474.989085071715,0.3042768952143299,0.06682032939814815,0.0
69975.90361445783,5414.912779850884,0.30479680805573706,0.06682032939814815,0.0
70265.06024096385,5354.83647463005,0.30531672089714423,0.06682032939814815,0.0
70554.21686746988,5294.760169409216,0.3058366337385514,0.06682032939814815,0.0
70843.3734939759,5234.683864188382,0.3063565465799586,0.06682032939814815,0.0
71132.53012048193,5174.607558967548,0.30687645942136577,0.06682032939814815,0.0
71421.68674698795,5114.531253746715,0.307396372262773,0.06682032939814815,0.0
71710.84337349398,5054.454948525881,0.3079162851041802,0.06682032939814815,0.0
72000.0,4994.378643305047,0.30843619794558735,0.06682032939814815,0.0
