Cycle,Protocol,Stamps,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage"
15,CC-discharge,59,32181.818181818184,1109435.4879485685,7.163772403633722,-2.7263836618115,-2.7263836618115,43408.021067543326,3427.17785339145,6.29073209142567e-09,3.5818862018169706,43408.02106755992,3427.1778533923625,6.2907320982147e-09,3.581886201816751
15,CC-discharge,60,32727.272727272728,1109980.9424940231,7.120863190703542,-2.7263836618115,-2.7263836618115,43721.29238377715,3087.0863097297365,6.290732091120689e-09,3.56043159535189,43721.292383795,3087.086309730566,6.2907320981392155e-09,3.5604315953516514
15,CC-discharge,61,33272.72727272727,1110526.3970394777,7.071771663811653,-2.7263836618115,-2.7263836618115,44034.56370001081,2746.994766067909,6.290732090621393e-09,3.5358858319059503,44034.5637000295,2746.9947660687762,6.2907320982202445e-09,3.535885831905703
15,CC-discharge,62,33818.18181818182,1111071.8515849323,7.015517122873869,-2.7263836618115,-2.7263836618115,44347.8350162444,2406.9032224060684,6.290732090478149e-09,3.5077585614370617,44347.8350162642,2406.9032224070056,6.290732098290561e-09,3.5077585614368076
15,CC-discharge,63,34363.63636363637,1111617.306130387,6.950945224800964,-2.7263836618115,-2.7263836618115,44661.10633247973,2066.8116787442227,6.290732090703375e-09,3.4754726124005937,44661.106332498566,2066.8116787453005,6.290732098218088e-09,3.475472612400371
15,CC-discharge,64,34909.09090909091,1112162.7606758412,6.876492762487409,-2.7263836618115,-2.7263836618115,44974.37764871401,1726.7201350823982,6.2907320907751235e-09,3.4382463812438138,44974.37764873315,1726.7201350834446,6.290732097969907e-09,3.438246381243595
15,CC-discharge,65,35454.545454545456,1112708.2152212958,6.78918657441252,-2.7263836618115,-2.7263836618115,45287.64896494837,1386.6285914205791,6.2907320912855394e-09,3.394593287206355,45287.64896496737,1386.628591421688,6.290732097071013e-09,3.3945932872061646
15,CC-discharge,66,36000.0,1113253.6697667504,6.679869142815838,-2.7263836618115,-2.7263836618115,45600.92028118323,1046.5370477588192,6.290732090083024e-09,3.3399345714079907,45600.920281202016,1046.5370477599104,6.290732095180476e-09,3.3399345714078477
15,CC-discharge,67,36545.45454545455,1113799.124312205,6.503641399698562,-2.7263836618115,-2.7263836618115,45914.19159741705,706.4455040970286,6.2907320898272655e-09,3.2518206998492607,45914.191597436235,706.4455040981164,6.290732094923604e-09,3.251820699849301
15,CC-discharge,68,37032.894979959696,1114286.56474671,6.000010000000007,-2.7263836618115,-2.7263836618115,46194.143626005956,402.52582610465663,6.290732089944687e-09,3.0000049999992178,46194.143626025616,402.5258261057543,6.290732095180091e-09,3.0000050000007885
15,CC-charge,0,0.0,1114286.56474671,6.573153267521839,2.7263836618115,2.7263836618115,46194.143626005956,402.52582610465663,6.290732089944687e-09,3.286576633760097,46194.143626025616,402.5258261057543,6.290732095180091e-09,3.2865766337617415
15,CC-charge,1,545.4545454545455,1114832.0192921646,7.04450073107021,2.7263836618115,2.7263836618115,45866.80475917594,750.2532822466076,6.290733616661354e-09,3.522250365535049,45866.804759195606,750.2532822476877,6.290733621661947e-09,3.5222503655351605
15,CC-charge,2,1090.909090909091,1115377.4738376192,7.1684464431150685,2.7263836618115,2.7263836618115,45553.53343865049,1090.3445603861567,6.2907419047780636e-09,3.5842232215575542,45553.533438671315,1090.344560387198,6.29074190906834e-09,3.5842232215575143
15,CC-charge,3,1636.3636363636365,1115922.9283830735,7.247512956498646,2.7263836618115,2.7263836618115,45240.2621224156,1430.4354908509638,6.290761197292556e-09,3.623756478249357,45240.26212243611,1430.4354908520222,6.2907612012449505e-09,3.6237564782492893
15,CC-charge,4,2181.818181818182,1116468.3829285281,7.312548993500499,2.7263836618115,2.7263836618115,44926.990806180125,1770.525884802862,6.2907974729522435e-09,3.656274496750289,44926.99080620131,1770.5258848039055,6.290797477197947e-09,3.6562744967502097
15,CC-charge,5,2727.2727272727275,1117013.8374739827,7.3691244182163285,2.7263836618115,2.7263836618115,44613.71948994508,2110.6154722331753,6.290859305755689e-09,3.6845622091082015,44613.71948996619,2110.6154722342962,6.290859311182223e-09,3.684562209108127
15,CC-charge,6,3272.727272727273,1117559.2920194373,7.418747980345701,2.7263836618115,2.7263836618115,44300.448173709614,2450.7039430978866,6.290956567791853e-09,3.70937399017289,44300.448173730896,2450.7039430990553,6.290956573284629e-09,3.709373990172811
15,CC-charge,7,3818.1818181818185,1118104.746564892,7.462199487449874,2.7263836618115,2.7263836618115,43987.17685747413,2790.7909290018742,6.291101020660203e-09,3.7310997437249833,43987.17685749562,2790.790929002951,6.291101026148452e-09,3.7310997437248914
15,CC-charge,8,4363.636363636364,1118650.2011103465,7.500146693813219,2.7263836618115,2.7263836618115,43673.905541239365,3130.876085585411,6.291303687742871e-09,3.7500733469066594,43673.90554126074,3130.87608558654,6.291303692824415e-09,3.7500733469065604
15,CC-charge,9,4909.09090909091,1119195.6556558008,7.533243118018721,2.7263836618115,2.7263836618115,43360.634225004294,3470.9591118211215,6.2915742336243055e-09,3.766621559009411,43360.634225024514,3470.9591118224243,6.291574238291228e-09,3.7666215590093097
15,CC-charge,10,5454.545454545455,1119741.1102012554,7.562114099415835,2.7263836618115,2.7263836618115,43047.36290876952,3811.039783712507,6.291919877640021e-09,3.781057049707956,43047.36290878856,3811.0397837142855,6.291919883084593e-09,3.7810570497078793
15,CC-charge,11,6000.0,1120286.56474671,7.587350729655576,2.7263836618115,2.7263836618115,42734.091592534896,4151.1179737164475,6.292344766050191e-09,3.793675364827828,42734.09159255322,4151.117973718126,6.2923447717015475e-09,3.7936753648277484
15,CC-charge,12,6545.454545454546,1120832.0192921646,7.609491799792048,2.7263836618115,2.7263836618115,42420.82027629932,4491.193650687242,6.292849960296802e-09,3.8047458998960746,42420.82027631784,4491.193650688776,6.29284996500865e-09,3.804745899895974
15,CC-charge,13,7090.909090909092,1121377.4738376192,7.629021324197094,2.7263836618115,2.7263836618115,42107.54896006441,4831.266870553411,6.293433729223154e-09,3.8145106620985967,42107.54896008236,4831.2668705549395,6.293433734339618e-09,3.8145106620984968
15,CC-charge,14,7636.363636363637,1121922.9283830735,7.646367273809627,2.7263836618115,2.7263836618115,41794.27764382976,5171.337761490508,6.294092021021241e-09,3.8231836369048713,41794.27764384816,5171.337761492032,6.2940920263743796e-09,3.823183636904756
15,CC-charge,15,8181.818181818182,1122468.3829285281,7.661904214927417,2.7263836618115,2.7263836618115,41481.006327594885,5511.406497465286,6.294819306201812e-09,3.8309521074637685,41481.00632761312,5511.4064974668945,6.294819311430685e-09,3.8309521074636486
15,CC-charge,16,8727.272727272728,1123013.8374739827,7.6759572009428325,2.7263836618115,2.7263836618115,41167.73501135921,5851.473282690079,6.295609075125371e-09,3.83797860047148,41167.73501137746,5851.473282691695,6.2956090801281505e-09,3.837978600471352
15,CC-charge,17,9272.727272727274,1123559.2920194373,7.68880730210914,2.7263836618115,2.7263836618115,40854.46369512424,6191.538331902606,6.296454469665348e-09,3.8444036510546296,40854.463695141014,6191.538331904556,6.2964544743769695e-09,3.8444036510545105
15,CC-charge,18,9818.18181818182,1124104.746564892,7.700695033704974,2.7263836618115,2.7263836618115,40541.1923788893,6531.601860451969,6.297348604126829e-09,3.8503475168525534,40541.19237890597,6531.6018604536475,6.297348608509532e-09,3.8503475168524215
15,CC-charge,19,10363.636363636364,1124650.2011103465,7.7118265234746755,2.7263836618115,2.7263836618115,40227.921062653055,6871.664072095783,6.298284957986071e-09,3.8559132617374106,40227.92106267045,6871.664072097217,6.298284962779041e-09,3.8559132617372653
15,CC-charge,20,10909.09090909091,1125195.6556558008,7.7223775373900185,2.7263836618115,2.7263836618115,39914.64974641835,7211.725152359275,6.299257588256553e-09,3.86118876869508,39914.64974643511,7211.725152360926,6.2992575929763475e-09,3.861188768694938
15,CC-charge,21,11454.545454545456,1125741.1102012554,7.732497201797229,2.7263836618115,2.7263836618115,39601.37843018216,7551.785265936704,6.3002612172796325e-09,3.866248600898698,39601.378430200275,7551.785265938059,6.300261222059123e-09,3.866248600898531
15,CC-charge,22,12000.0,1126286.56474671,7.742312095479691,2.7263836618115,2.7263836618115,39288.107113946375,7891.844554511823,6.301291301405872e-09,3.8711560477399374,39288.107113965525,7891.844554512768,6.301291306650466e-09,3.8711560477397535
15,CC-charge,23,12545.454545454546,1126832.0192921646,7.751929225067867,2.7263836618115,2.7263836618115,38974.83579771137,8231.903137828418,6.3023439988514676e-09,3.875964612534035,38974.83579773177,8231.903137829495,6.302344004174181e-09,3.8759646125338323
15,CC-charge,24,13090.909090909092,1127377.4738376192,7.76143894800807,2.7263836618115,2.7263836618115,38661.56448147627,8571.961113113239,6.303416187620935e-09,3.8807194740041453,38661.564481497655,8571.961113114352,6.303416193185782e-09,3.8807194740039255
15,CC-charge,25,13636.363636363638,1127922.9283830735,7.770917254773179,2.7263836618115,2.7263836618115,38348.2931652415,8912.018530195348,6.30450626226984e-09,3.88545862738671,38348.29316526388,8912.018530196186,6.30450626782414e-09,3.8854586273864693
15,CC-charge,26,14181.818181818184,1128468.3829285281,7.780428260405802,2.7263836618115,2.7263836618115,38035.02184900653,9252.075479097495,6.305611334267818e-09,3.890214130203029,38035.02184902923,9252.075479097568,6.305611339822375e-09,3.890214130202773
15,CC-charge,27,14727.272727272728,1129013.8374739827,7.790025473901517,2.7263836618115,2.7263836618115,37721.750532770166,9592.132003084675,6.306730010222495e-09,3.8950127369508936,37721.75053279329,9592.13200308487,6.306730015777e-09,3.8950127369506236
15,CC-charge,28,15272.727272727274,1129559.2920194373,7.799753887676032,2.7263836618115,2.7263836618115,37408.479216536274,9932.188130745262,6.307861367557602e-09,3.8998769438381475,37408.47921655823,9932.18813074502,6.3078613731119605e-09,3.8998769438378846
15,CC-charge,29,15818.18181818182,1130104.746564892,7.809651076432128,2.7263836618115,2.7263836618115,37095.2079003011,10272.243878930913,6.309004859813263e-09,3.904825538216198,37095.20790032331,10272.24387893082,6.30900486536499e-09,3.90482553821593
15,CC-charge,30,16363.636363636364,1130650.2011103465,7.819748405576597,2.7263836618115,2.7263836618115,36781.93658406593,10612.299254371717,6.310160265091066e-09,3.909874202788444,36781.93658408899,10612.299254371936,6.310160270643519e-09,3.9098742027881532
15,CC-charge,31,16909.09090909091,1131195.6556558008,7.830072021998234,2.7263836618115,2.7263836618115,36468.66526783108,10952.35425509664,6.311327640570126e-09,3.915036010999267,36468.66526785432,10952.354255097374,6.311327646122902e-09,3.9150360109989664
15,CC-charge,32,17454.545454545456,1131741.1102012554,7.840643704197463,2.7263836618115,2.7263836618115,36155.39395159533,11292.408871656877,6.312507283127065e-09,3.9203218520988887,36155.393951618775,11292.408871657239,6.3125072886794685e-09,3.920321852098574
15,CC-charge,33,18000.0,1132286.56474671,7.851481589499313,2.7263836618115,2.7263836618115,35842.12263536008,11632.463088171417,6.313699695890573e-09,3.9257407947498173,35842.12263538358,11632.4630881727,6.313699701438549e-09,3.9257407947494953
15,CC-charge,34,18545.454545454548,1132832.0192921646,7.8626007991005356,2.7263836618115,2.7263836618115,35528.851319125344,11972.516883200033,6.314905560228697e-09,3.9313003995504316,35528.85131914871,11972.516883201175,6.314905565776417e-09,3.9313003995501044
15,CC-charge,35,19090.909090909092,1133377.4738376192,7.874013977275764,2.7263836618115,2.7263836618115,35215.58000288903,12312.570235338102,6.31612555689246e-09,3.9370069886380596,35215.58000291348,12312.570235338791,6.316125562438514e-09,3.9370069886377044
15,CC-charge,36,19636.36363636364,1133922.9283830735,7.885731758159596,2.7263836618115,2.7263836618115,34902.30868665347,12652.623193393523,6.317358123586395e-09,3.9428658790799864,34902.308686678465,12652.623193393883,6.317358129131773e-09,3.94286587907961
15,CC-charge,37,20181.818181818184,1134468.3829285281,7.897763172246675,2.7263836618115,2.7263836618115,34589.03737041899,12992.675650770669,6.318606663642128e-09,3.9488815861235285,34589.03737044361,12992.675650770781,6.318606669186534e-09,3.948881586123147
15,CC-charge,38,20727.272727272728,1135013.8374739827,7.910112749509594,2.7263836618115,2.7263836618115,34275.766054184794,13332.72749388217,6.319874804318419e-09,3.9550563747549794,34275.76605420827,13332.727493883154,6.319874809890946e-09,3.955056374754615
15,CC-charge,39,21272.727272727276,1135559.2920194373,7.9227944978435465,2.7263836618115,2.7263836618115,33962.49473794939,13672.778755836083,6.321161485355488e-09,3.9613972489219647,33962.4947379733,13672.77875583719,6.321161490903283e-09,3.961397248921582
15,CC-charge,40,21818.18181818182,1136104.746564892,7.935810683938744,2.7263836618115,2.7263836618115,33649.2234217145,14012.829394479228,6.322468051814189e-09,3.9679053419695682,33649.2234217383,14012.829394480534,6.3224680573770976e-09,3.967905341969176
15,CC-charge,41,22363.636363636364,1136650.2011103465,7.9491671713485665,2.7263836618115,2.7263836618115,33335.95210548006,14352.879364921839,6.323795936126772e-09,3.9745835856744764,33335.95210550331,14352.879364923348,6.323795941729791e-09,3.97458358567409
15,CC-charge,42,22909.09090909091,1137195.6556558008,7.962870881319262,2.7263836618115,2.7263836618115,33022.68078924427,14692.928640794815,6.325145978682693e-09,3.9814354406598396,33022.68078926846,14692.928640794727,6.325145984659532e-09,3.9814354406594217
15,CC-charge,43,23454.545454545456,1137741.1102012554,7.976925048270697,2.7263836618115,2.7263836618115,32709.40947300891,15032.97714944462,6.326520499471888e-09,3.9884625241355613,32709.409473032934,15032.977149443885,6.326520505344782e-09,3.9884625241351355
15,CC-charge,44,24000.0,1138286.56474671,7.9913375430089175,2.7263836618115,2.7263836618115,32396.138156773428,15373.024837301891,6.32792120782035e-09,3.995668771504684,32396.138156798315,15373.024837302371,6.327921213864732e-09,3.9956687715042336
15,CC-charge,45,24545.454545454548,1138832.0192921646,8.00611531770462,2.7263836618115,2.7263836618115,32082.866840538416,15713.071647955916,6.329349904566785e-09,4.003057658852538,32082.866840563096,15713.071647956402,6.329349910686677e-09,4.003057658852081
15,CC-charge,46,25090.909090909092,1139377.4738376192,8.021266262894734,2.7263836618115,2.7263836618115,31769.59552430417,16053.117522026472,6.330808485060407e-09,4.010633131447588,31769.595524327673,16053.117522027927,6.330808490915792e-09,4.010633131447147
15,CC-charge,47,25636.36363636364,1139922.9283830735,8.036799517398267,2.7263836618115,2.7263836618115,31456.324208069822,16393.162397009648,6.33229894349335e-09,4.0183997586993625,31456.3242080933,16393.16239700896,6.332298949370998e-09,4.018399758698904
15,CC-charge,48,26181.818181818184,1140468.3829285281,8.052725818673196,2.7263836618115,2.7263836618115,31143.05289183405,16733.20620707429,6.333823381235658e-09,4.0263629093368385,31143.05289185802,16733.206207073446,6.333823386889236e-09,4.026362909336357
15,CC-charge,49,26727.272727272728,1141013.8374739827,8.06905790613494,2.7263836618115,2.7263836618115,30829.78157559884,17073.248884528464,6.335383958856173e-09,4.034528953067716,30829.781575622612,17073.248884527413,6.3353839645071e-09,4.034528953067224
15,CC-charge,50,27272.727272727276,1141559.2920194373,8.085810971353087,2.7263836618115,2.7263836618115,30516.510259365452,17413.290360809573,6.33698286425625e-09,4.04290548567678,30516.510259387895,17413.290360808598,6.336982869902676e-09,4.0429054856763065
15,CC-charge,51,27818.18181818182,1142104.746564892,8.103003276911856,2.7263836618115,2.7263836618115,30203.238943130647,17753.330559433176,6.3386225382802025e-09,4.0515016384561715,30203.238943152854,17753.33055943109,6.338622543929996e-09,4.051501638455685
15,CC-charge,52,28363.636363636368,1142650.2011103465,8.120656840200981,2.7263836618115,2.7263836618115,29889.967626896338,18093.369399454314,6.340305564030626e-09,4.060328420100742,29889.967626918784,18093.369399453357,6.340305569655952e-09,4.060328420100239
15,CC-charge,53,28909.09090909091,1143195.6556558008,8.1387982740054,2.7263836618115,2.7263836618115,29576.696310660638,18433.40679507098,6.342034679503303e-09,4.069399137002952,29576.696310682983,18433.406795071773,6.342034685131776e-09,4.069399137002448
15,CC-charge,54,29454.545454545456,1143741.1102012554,8.157459846897957,2.7263836618115,2.7263836618115,29263.424994426907,18773.442655173545,6.343812792047085e-09,4.078729923449216,29263.42499444746,18773.442655175208,6.343812797683326e-09,4.078729923448742
15,CC-charge,55,30000.000000000004,1144286.56474671,8.176680817693853,2.7263836618115,2.7263836618115,28950.153678192877,19113.47688283816,6.3456429942627875e-09,4.088340408847161,28950.15367821301,19113.47688284141,6.345642999912298e-09,4.088340408846691
15,CC-charge,56,30545.454545454548,1144832.0192921646,8.19650913368529,2.7263836618115,2.7263836618115,28636.882361958516,19453.50937475796,6.347528582438732e-09,4.098254566842878,28636.882361977874,19453.509374761223,6.347528588091436e-09,4.09825456684241
15,CC-charge,57,31090.909090909092,1145377.4738376192,8.21700361662274,2.7263836618115,2.7263836618115,28323.611045724316,19793.54002059719,6.349473076881823e-09,4.108501808311592,28323.6110457424,19793.54002060056,6.349473082548437e-09,4.108501808311148
15,CC-charge,58,31636.36363636364,1145922.9283830735,8.238236810241741,2.7263836618115,2.7263836618115,28010.339729488423,20133.568702263758,6.3514802451439404e-09,4.119118405121126,28010.3397295078,20133.568702266002,6.351480250897756e-09,4.1191184051206156
15,CC-charge,59,32181.818181818184,1146468.3829285281,8.260298736815646,2.7263836618115,2.7263836618115,27697.068413253135,20473.595293077615,6.353554128667462e-09,4.130149368408088,27697.068413272318,20473.59529307833,6.353554134446505e-09,4.130149368407557
15,CC-charge,60,32727.272727272728,1147013.8374739827,8.28330192109446,2.7263836618115,2.7263836618115,27383.79709701839,20813.619656824398,6.355699072760197e-09,4.141650960547501,27383.797097037277,20813.61965682611,6.355699078606329e-09,4.141650960546958
15,CC-charge,61,33272.72727272727,1147559.2920194373,8.307388210128405,2.7263836618115,2.7263836618115,27070.525780783362,21153.6416466767,6.357919761098257e-09,4.153694105064487,27070.525780801996,21153.64164667907,6.357919766950788e-09,4.153694105063919
15,CC-charge,62,33818.18181818182,1148104.746564892,8.33273818423533,2.7263836618115,2.7263836618115,26757.254464547965,21493.661103937477,6.360221255516008e-09,4.166369092117976,26757.25446456715,21493.661103939878,6.36022126138161e-09,4.166369092117354
15,CC-charge,63,34363.63636363637,1148650.2011103465,8.359592193917782,2.7263836618115,2.7263836618115,26443.983148312953,21833.677846838567,6.3626093536242364e-09,4.179796096959223,26443.983148332067,21833.67784684085,6.362609359488059e-09,4.179796096958559
15,CC-charge,64,34909.09090909091,1149195.6556558008,8.388240444561617,2.7263836618115,2.7263836618115,26130.711832078046,22173.6916969054,6.365089747910777e-09,4.194120222281167,26130.711832096928,22173.691696906546,6.365089753774037e-09,4.19412022228045
15,CC-charge,65,35121.579756625295,1149408.1445033352,8.399989999999999,2.7263836618115,2.7263836618115,26008.672953665413,22306.14768787876,6.366081095101156e-09,4.1999950000003725,26008.672953684178,22306.147687879555,6.366081100964396e-09,4.199994999999627
15,CV-charge,0,0.0,1149408.1445033352,8.400000000000002,2.729579465735937,2.729579465735937,26008.672953665413,22306.14768787876,6.366081095101156e-09,4.200000000000375,26008.672953684178,22306.147687879555,6.366081100964396e-09,4.199999999999628
15,CV-charge,1,545.4545454545455,1149953.5990487898,8.399999999999999,2.104409758945918,2.104409758945918,25723.13864078067,22610.106141699576,6.368495500737298e-09,4.200000000000413,25723.138640799585,22610.106141700526,6.3684955065867295e-09,4.199999999999585
15,CV-charge,2,1090.909090909091,1150499.0535942444,8.4,1.6418945080039737,1.6418945080039737,25511.432069056198,22841.175289296036,6.370691943284797e-09,4.2000000000004425,25511.432069074835,22841.17528929698,6.370691949160913e-09,4.199999999999558
15,CV-charge,3,1636.3636363636365,1151044.5081396988,8.400000000000002,1.2778385905037648,1.2778385905037648,25346.38176089814,23021.32075432864,6.372719011904888e-09,4.200000000000479,25346.381760917124,23021.32075432999,6.372719017747172e-09,4.199999999999522
15,CV-charge,4,2181.818181818182,1151589.9626851534,8.399999999999999,0.990657331392674,0.990657331392674,25218.18177726447,23161.248059532798,6.3746137920682165e-09,4.200000000000499,25218.181777283145,23161.24805953289,6.374613797908026e-09,4.199999999999499
15,CV-charge,5,2727.2727272727275,1152135.417230608,8.4,0.7645465622723804,0.7645465622723804,25119.02451837614,23269.477020950697,6.376405927149319e-09,4.200000000000528,25119.024518394923,23269.47702095058,6.376405932983814e-09,4.199999999999473
15,CV-charge,6,3272.727272727273,1152680.8717760625,8.400000000000002,0.5873464112380096,0.5873464112380096,25042.682810808277,23352.801550746528,6.378118803127484e-09,4.200000000000565,25042.682810827322,23352.801550745884,6.378118808956156e-09,4.199999999999436
15,CV-charge,7,3818.1818181818185,1153226.3263215171,8.4,0.4492935074053417,0.4492935074053417,24984.16735925521,23416.66506247017,6.379770788758938e-09,4.20000000000057,24984.16735927421,23416.66506246935,6.379770794601716e-09,4.19999999999943
15,CV-charge,8,4363.636363636364,1153771.7808669717,8.399999999999999,0.342404770283814,0.342404770283814,24939.498063627943,23465.41047020603,6.381376199043912e-09,4.200000000000574,24939.498063646526,23465.41047020584,6.381376204885515e-09,4.1999999999994255
15,CV-charge,9,4816.096974827854,1154224.241478163,8.4,0.27264836618114996,0.27264836618114996,24910.666013301572,23496.867272722833,6.382680597314936e-09,4.200000000000566,24910.666013319886,23496.86727272367,6.382680603153048e-09,4.199999999999434
16,CC-discharge,0,0.0,1154224.241478163,8.242680696861083,-2.7263836618115,-2.7263836618115,24910.666013301572,23496.867272722833,6.382680597314936e-09,4.1213403484311355,24910.666013319886,23496.86727272367,6.382680603153048e-09,4.121340348429948
16,CC-discharge,1,545.4545454545455,1154769.6960236176,8.201945250174544,-2.7263836618115,-2.7263836618115,25238.004890663946,23149.13976589676,6.382680597322523e-09,4.100972625087798,25238.004890682496,23149.139765897486,6.382680603135832e-09,4.100972625086746
16,CC-discharge,2,1090.909090909091,1155315.1505690722,8.167355321488547,-2.7263836618115,-2.7263836618115,25551.2762006559,22809.048222243444,6.382680597322488e-09,4.083677660744748,25551.276200674318,22809.048222243546,6.382680603135728e-09,4.0836776607438
16,CC-discharge,3,1636.3636363636365,1155860.6051145266,8.135957777747997,-2.7263836618115,-2.7263836618115,25864.547516890143,22468.956678580595,6.382680597322537e-09,4.06797888887443,25864.547516908842,22468.956678581922,6.382680603135744e-09,4.067978888873567
16,CC-discharge,4,2181.818181818182,1156406.0596599812,8.107054317691796,-2.7263836618115,-2.7263836618115,26177.818833125024,22128.865134917327,6.382680597322571e-09,4.0535271588462924,26177.818833143563,22128.865134920783,6.38268060313573e-09,4.053527158845504
16,CC-discharge,5,2727.2727272727275,1156951.5142054358,8.080138514478932,-2.7263836618115,-2.7263836618115,26491.090149359676,21788.773591254867,6.382680597322588e-09,4.040069257239829,26491.090149378135,21788.773591259753,6.3826806031357556e-09,4.040069257239104
16,CC-discharge,6,3272.727272727273,1157496.9687508903,8.054835457666123,-2.7263836618115,-2.7263836618115,26804.36146559434,21448.682047592378,6.382680597322651e-09,4.0274177288334085,26804.361465612936,21448.682047597096,6.382680603135779e-09,4.027417728832714
16,CC-discharge,7,3818.1818181818185,1158042.423296345,8.030862667538909,-2.7263836618115,-2.7263836618115,27117.63278182888,21108.590503931176,6.3826805973225875e-09,4.015431333769791,27117.632781848046,21108.590503934833,6.382680603135834e-09,4.0154313337691185
16,CC-discharge,8,4363.636363636364,1158587.8778417995,8.007999895464387,-2.7263836618115,-2.7263836618115,27430.904098063602,20768.498960269342,6.382680597323652e-09,4.0039999477325035,27430.904098082046,20768.498960272886,6.3826806031353106e-09,4.003999947731884
16,CC-discharge,9,4909.09090909091,1159133.3323872539,7.986089010464278,-2.7263836618115,-2.7263836618115,27744.1754142977,20428.407416608738,6.382680597329469e-09,3.993044505232444,27744.17541431644,20428.4074166099,6.382680603132742e-09,3.9930445052318344
16,CC-discharge,10,5454.545454545455,1159678.7869327085,7.964993563097988,-2.7263836618115,-2.7263836618115,28057.446730532745,20088.31587294665,6.382680597333597e-09,3.982496781549284,28057.446730551215,20088.315872947536,6.382680603137531e-09,3.982496781548703
16,CC-discharge,11,6000.0,1160224.241478163,7.944609842064257,-2.7263836618115,-2.7263836618115,28370.718046766946,19748.224329285647,6.382680597339811e-09,3.97230492103242,28370.718046785947,19748.224329285466,6.382680603136039e-09,3.9723049210318373
16,CC-discharge,12,6545.454545454546,1160769.6960236176,7.924855115319861,-2.7263836618115,-2.7263836618115,28683.989363001183,19408.132785623315,6.38268059733825e-09,3.962427557660217,28683.989363020584,19408.13278562423,6.382680603135524e-09,3.962427557659644
16,CC-discharge,13,7090.909090909092,1161315.1505690722,7.905662906080487,-2.7263836618115,-2.7263836618115,28997.26067923541,19068.04124196159,6.382680597337679e-09,3.952831453040533,28997.2606792556,19068.041241962295,6.382680603142119e-09,3.9528314530399533
16,CC-discharge,14,7636.363636363637,1161860.6051145266,7.88697945853283,-2.7263836618115,-2.7263836618115,29310.531995469613,18727.94969829983,6.382680597331482e-09,3.943489729266691,29310.53199548932,18727.94969830012,6.382680603141983e-09,3.9434897292661386
16,CC-discharge,15,8181.818181818182,1162406.0596599812,7.868761057660421,-2.7263836618115,-2.7263836618115,29623.80331170357,18387.858154637688,6.382680597333081e-09,3.934380528830481,29623.80331172311,18387.85815463609,6.382680603135976e-09,3.93438052882994
16,CC-discharge,16,8727.272727272728,1162951.5142054358,7.850971970969486,-2.7263836618115,-2.7263836618115,29937.07462793768,18047.766610976254,6.382680597337858e-09,3.9254859854850292,29937.074627958824,18047.766610973533,6.382680603133725e-09,3.925485985484456
16,CC-discharge,17,9272.727272727274,1163496.9687508903,7.833582848760376,-2.7263836618115,-2.7263836618115,30250.345944172506,17707.67506731382,6.382680597337992e-09,3.916791424380464,30250.345944193275,17707.675067311317,6.382680603135765e-09,3.9167914243799116
16,CC-discharge,18,9818.18181818182,1164042.423296345,7.81656946625204,-2.7263836618115,-2.7263836618115,30563.61726040769,17367.583523652058,6.382680597339359e-09,3.908284733126271,30563.617260426854,17367.58352364969,6.382680603133667e-09,3.908284733125769
16,CC-discharge,19,10363.636363636364,1164587.8778417995,7.799911722984954,-2.7263836618115,-2.7263836618115,30876.888576642385,17027.491979991388,6.3826805973445285e-09,3.89995586149272,30876.888576660986,17027.491979986415,6.382680603125535e-09,3.8999558614922343
16,CC-discharge,20,10909.09090909091,1165133.3323872539,7.783592837343988,-2.7263836618115,-2.7263836618115,31190.15989287662,16687.400436329022,6.382680597345327e-09,3.891796418672229,31190.159892894906,16687.400436324064,6.38268060312661e-09,3.8917964186717597
16,CC-discharge,21,11454.545454545456,1165678.7869327085,7.767598689883027,-2.7263836618115,-2.7263836618115,31503.431209111634,16347.30889266631,6.382680597345797e-09,3.883799344941751,31503.431209130416,16347.308892661917,6.382680603125722e-09,3.8837993449412758
16,CC-discharge,22,12000.0,1166224.241478163,7.751917280446943,-2.7263836618115,-2.7263836618115,31816.70252534528,16007.217349004613,6.382680597344563e-09,3.8759586402237103,31816.702525364617,16007.217348999618,6.3826806031253836e-09,3.8759586402232324
16,CC-discharge,23,12545.454545454546,1166769.6960236176,7.736538272233649,-2.7263836618115,-2.7263836618115,32129.973841579264,15667.125805343157,6.382680597347816e-09,3.8682691361170605,32129.973841599,15667.125805338494,6.382680603125089e-09,3.868269136116589
16,CC-discharge,24,13090.909090909092,1167315.1505690722,7.721452601845879,-2.7263836618115,-2.7263836618115,32443.24515781386,15327.03426168219,6.382680597346178e-09,3.8607263009231607,32443.245157832032,15327.034261674838,6.38268060312949e-09,3.860726300922718
16,CC-discharge,25,13636.363636363638,1167860.6051145266,7.706652138669321,-2.7263836618115,-2.7263836618115,32756.516474048716,14986.942718019753,6.382680597350754e-09,3.853326069334873,32756.51647406673,14986.94271801349,6.382680603128143e-09,3.853326069334448
