Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
26,CV-charge,8,6350.371361114581,239069.57844966577,4.199999999999999,14.522632737909143,14.522632737909143,29900.91190728115,17886.08474224755,-2.5691403245274454e-19,4.199999999999999,-0.0
26,CV-charge,9,6423.098633841854,239142.30572239304,4.199999999999999,13.65520472235138,13.65520472235138,29690.095055242495,18117.5936175407,-2.528948307281694e-19,4.199999999999999,-0.0
26,CV-charge,10,6495.825906569126,239215.03299512033,4.2,12.867648054744619,12.867648054744619,29491.49884109538,18335.589867831615,-2.550145479245329e-19,4.2,-0.0
26,CV-charge,11,6568.553179296399,239287.7602678476,4.2,12.149936116217988,12.149936116217988,29304.036866355193,18541.28398214919,-2.4257573806342546e-19,4.2,-0.0
26,CV-charge,12,6641.280452023672,239360.48754057486,4.199999999999999,11.493531219985753,11.493531219985753,29126.743847318496,18735.750379345645,-2.311016462944828e-19,4.199999999999999,-0.0
26,CV-charge,13,6714.007724750945,239433.21481330215,4.2,10.8912436783828,10.8912436783828,28958.78726232897,18919.91505054763,-2.307506342788137e-19,4.2,-0.0
26,CV-charge,14,6786.734997478217,239505.94208602942,4.200000000000001,10.336887105078947,10.336887105078947,28799.42079416815,19094.607359889527,-2.238158291020709e-19,4.200000000000001,-0.0
26,CV-charge,15,6859.46227020549,239578.66935875668,4.2,9.825148153011275,9.825148153011275,28647.98137972112,19260.56353709905,-2.259907732170646e-19,4.2,-0.0
26,CV-charge,16,6932.189542932763,239651.39663148395,4.2,9.351040365917157,9.351040365917157,28503.752435110888,19418.576955989713,-2.2532836451450344e-19,4.2,-0.0
26,CV-charge,17,7004.916815660035,239724.12390421124,4.2,8.911022350860314,8.911022350860314,28366.33175274784,19569.095004934974,-2.2525377239111317e-19,4.2,-0.0
26,CV-charge,18,7077.644088387308,239796.8511769385,4.200000000000002,8.501639887006716,8.501639887006716,28235.243365517414,19712.64513059118,-2.252426482469146e-19,4.200000000000002,-0.0
26,CV-charge,19,7150.371361114581,239869.57844966577,4.2,8.119871803985497,8.119871803985497,28110.058189395575,19849.70243382301,-2.2524029317807714e-19,4.2,-0.0
26,CV-charge,20,7223.098633841854,239942.30572239304,4.200000000000001,7.763071527986518,7.763071527986518,27990.38845171546,19980.69601423175,-2.2511550883517083e-19,4.200000000000001,-0.0
26,CV-charge,21,7295.825906569127,240015.03299512033,4.200000000000001,7.428911546321392,7.428911546321392,27875.88268801912,20106.014568614242,-2.250572417667073e-19,4.200000000000001,-0.0
26,CV-charge,22,7368.553179296399,240087.7602678476,4.2,7.115338076025463,7.115338076025463,27766.221454725077,20226.011186527296,-2.250611244317667e-19,4.2,-0.0
26,CV-charge,23,7441.280452023672,240160.48754057486,4.2,6.82053656180775,6.82053656180775,27661.11489359244,20341.006093190044,-2.250722047061469e-19,4.2,-0.0
26,CV-charge,24,7514.007724750945,240233.21481330215,4.2,6.5428919259116,6.5428919259116,27560.296810471616,20451.293223825396,-2.2507489407302566e-19,4.2,-0.0
26,CV-charge,25,7586.734997478217,240305.94208602942,4.199999999999999,6.280966284692434,6.280966284692434,27463.523529063248,20557.141515547904,-2.250816084985546e-19,4.199999999999999,-0.0
26,CV-charge,26,7659.46227020549,240378.66935875668,4.199999999999999,6.033475614570144,6.033475614570144,27370.571343514464,20658.797751737457,-2.250536636622992e-19,4.199999999999999,-0.0
26,CV-charge,27,7732.189542932763,240451.39663148395,4.199999999999999,5.799270249696796,5.799270249696796,27281.234423585243,20756.488896723175,-2.250998892515177e-19,4.199999999999999,-0.0
26,CV-charge,28,7804.916815660035,240524.12390421124,4.199999999999999,5.577318215399023,5.577318215399023,27195.322979657074,20850.42413939686,-2.249588925214595e-19,4.199999999999999,-0.0
