Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
1,CC-discharge,21,1527.2727272727275,1527.2727272727275,3.6052090934815353,-27.263836618115,-27.263836618115,34698.44837419687,13007.067770782238,5e-09,3.6052090934815353,11.566476141018486
1,CC-discharge,22,1600.0000000000002,1600.0000000000002,3.596345287892067,-27.263836618115,-27.263836618115,35116.143462509615,12553.61237923316,5e-09,3.596345287892067,12.117260719162223
1,CC-discharge,23,1672.727272727273,1672.727272727273,3.5876461648136084,-27.263836618115,-27.263836618115,35533.83855082196,12100.156987683851,5e-09,3.5876461648136084,12.66804529730596
1,CC-discharge,24,1745.4545454545455,1745.4545454545455,3.5790951414610443,-27.263836618115,-27.263836618115,35951.533639135,11646.701596134648,5e-09,3.5790951414610443,13.218829875449696
1,CC-discharge,25,1818.1818181818182,1818.1818181818182,3.5706736044523195,-27.263836618115,-27.263836618115,36369.2287274481,11193.246204585295,5e-09,3.5706736044523195,13.769614453593434
1,CC-discharge,26,1890.909090909091,1890.909090909091,3.5623560421993137,-27.263836618115,-27.263836618115,36786.92381576085,10739.790813035845,5e-09,3.5623560421993137,14.320399031737171
1,CC-discharge,27,1963.6363636363637,1963.6363636363637,3.5541116882880006,-27.263836618115,-27.263836618115,37204.61890407375,10286.335421486423,5e-09,3.5541116882880006,14.871183609880909
1,CC-discharge,28,2036.3636363636365,2036.3636363636365,3.5459021427024524,-27.263836618115,-27.263836618115,37622.313992386866,9832.88002993731,5e-09,3.5459021427024524,15.421968188024646
1,CC-discharge,29,2109.0909090909095,2109.0909090909095,3.5376794173126656,-27.263836618115,-27.263836618115,38040.00908070032,9379.424638388153,5e-09,3.5376794173126656,15.972752766168385
1,CC-discharge,30,2181.818181818182,2181.818181818182,3.5293834917614477,-27.263836618115,-27.263836618115,38457.7041690127,8925.969246838822,5e-09,3.5293834917614477,16.52353734431212
